Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if True then (if (((\fresh_2:Integer -> (\fresh_1:Boolean -> fresh_1)) 488) False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if False then ((\fresh_7:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> fresh_7)) 66) else (if ((\fresh_17:Integer -> True) (if True then 210 else 93)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))))) else (if True then (if (if (! False) then False else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (+Int -534))))) else (*Int (if True then -309 else -73))),66,8,6537.345,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,4581.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((if True then (\fresh_21:Integer -> True) else (\fresh_21:Integer -> True)) 674) then (if False then True else ((\fresh_26:Integer -> True) (if True then -402 else 51))) else (if False then True else False)) then (if True then ((\fresh_28:Double -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else (if True then 2 else x)))) ((\fresh_29:Top -> (if True then 23.415089195265047 else (if False then 60.61723797015 else -210.98154573179636))) (! True))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> ((if True then (\fresh_76:Integer -> 1) else (-Int (if True then -229 else -267))) (if False then ((\fresh_77:Top -> x) "CvJzKnmJoSsZSPhzdaIcDBqhusiolnLOMZkAaAJoVtuBhKNcKpEcxvBdZgXzngSkSDEiVUcpctMhaMRekXVtJEgQFkzWhBbwupBTvldSSrZsmqWVUetapeBiMkzakHIGkamVMqHVcnBCfVCYdubNPPOyHjRoOtUTolmehLqbyACEEqYhGecDreJ") else 203)))) else ((if (if True then False else True) then (\fresh_79:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\fresh_79:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)))) True)),83,8,7657.089,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then False else ((if (if True then True else True) then (\fresh_140:Double -> False) else (if ((<Int 13) -799) then (\fresh_140:Double -> True) else (\fresh_140:Double -> False))) 231.02265766755966)) then (if False then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> ((\fresh_145:Integer -> (if False then fresh_145 else x)) 616)) else (/Int 89)) else ((if False then /Int else (\fresh_150:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) 699)) else ((if (! (if True then True else True)) then (if False then *Int else (\fresh_184:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) else (\fresh_184:Integer -> (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> fresh_184)))) ((if (! False) then (if False then (\fresh_185:Boolean -> 24) else (\fresh_185:Boolean -> -178)) else (\fresh_185:Boolean -> 302)) (if False then (if (if (if False then False else True) then True else (if True then False else False)) then False else True) else (if False then False else False))))),99,8,8903.843,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((if (! (if True then True else False)) then (if False then (!=Int (if (if False then True else False) then -516 else -307)) else (\fresh_227:Integer -> False)) else (\fresh_227:Integer -> (if False then False else True))) 498) then (if True then ((\fresh_246:String -> (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) ((\fresh_247:Boolean -> "LZUvxxyQtiwBmVOmszJcUfnXZUKkvuiQTAwvcUuBlJxXGKtoVXwDynGcDiLmPxURBKVvSOpmRfXrLRpFAHmRqv") True)) else ((if True then +Int else ((\fresh_252:Integer -> *Int) 471)) 480)) else (if (if True then False else (if True then True else True)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else 1)))),66,8,6469.558,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if False then -Int else (if False then -Int else (if False then *Int else (if True then (\fresh_254:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else %)))) (if True then (if True then (if False then 707 else -574) else ((\fresh_260:Double -> -438) 210.08187916596765)) else -171)),29,8,4819.467,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if True then ((if True then (\fresh_289:Boolean -> (\fresh_288:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) else (\fresh_289:Boolean -> -Int)) False) else (if ((if True then (if (if True then True else False) then ! else !) else !) True) then (\fresh_288:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then (if False then fresh_288 else x) else fresh_288))) else -Int)) 273),37,8,5123.288,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then ((if False then (if False then (\fresh_304:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (if True then (\fresh_304:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (\fresh_304:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)))) else (\fresh_304:Boolean -> (if (! False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)))) (if True then True else ((\fresh_305:Integer -> True) 255))) else (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (if (if True then (! True) else (if False then True else False)) then (if (! (if False then False else False)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)))))),72,8,6850.935,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> ((if (if True then False else False) then ((\fresh_402:Boolean -> (\fresh_394:Integer -> (if True then 2 else x))) (if (if True then False else True) then False else False)) else (if (if False then (if (! False) then (if True then False else False) else False) else (if True then False else True)) then (\fresh_394:Integer -> 2) else (\fresh_394:Integer -> 2))) (if True then x else ((\fresh_395:Integer -> -793) ((\fresh_396:Top -> x) "eeFAVZCeFyUyPOOSNzHQmDHvPXdrZhIeyjinYXhaXSoUwEFBkatySduHcBcDqCJiLaieCKDityycVFUVZckfkioQTLzYN"))))),51,8,5611.041,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if (if False then True else ((if (if True then False else True) then (\fresh_443:Integer -> False) else (\fresh_443:Integer -> True)) -197)) then (if True then (if (if False then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else ((\fresh_465:Object -> (-Int -96)) "hvxiCSEOAZuELjCLkGaMXnyLVGdDAcAlIWFZjIMJTefiwVOMRkZIzLXCnfwgbongwUBtyurAHCwWubpEyrqBauniAoZYpUvfKdrNOqTFNtTiYxTanphFwUqnuKpvLuLf"))) else (if ((\fresh_468:(fresh_467:Boolean -> (Integer)) -> False) (\fresh_467:Boolean -> 146)) then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> ((if False then (\fresh_477:Integer -> x) else (+Int (if False then x else -548))) (if False then x else 72)))),75,8,7009.118,2
