Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_1:Boolean -> (if False then (% -72) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) (if ((if True then ((\fresh_3:Top -> !) -581.3971003339708) else !) True) then ((if (if True then False else False) then (\fresh_4:Integer -> False) else (==Int -291)) (if False then -34 else 81)) else False)),35,7,3775.6,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then ((if True then (\fresh_14:Boolean -> (if fresh_14 then (-Int -283) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x))) else (\fresh_14:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1))) (if False then False else False)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),22,7,2979.544,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then False else ((<Int -170) 265)) then (if ((if False then (==Int (if True then -578 else 223)) else (\fresh_62:Integer -> True)) -287) then ((\fresh_74:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) (if False then -310 else 190)) else (if (if True then (! (if True then True else False)) else True) then (if True then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) else (if True then (if True then (if (if False then True else False) then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else (*Int -72)) else (if True then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (-Int -466)))),86,7,7402.99,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if True then (if ((if False then (\fresh_130:Boolean -> fresh_130) else !) False) then (\fresh_118:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else (\fresh_118:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if fresh_118 then 2 else 2)))) else (\fresh_118:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> x))) True),27,7,3247.564,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then ((if True then (\fresh_194:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (if True then -Int else -Int)) -271) else (if (if (if True then (! True) else False) then False else False) then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then x else x)) else ((\fresh_236:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) True)) else (if (if False then True else True) then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then x else x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then x else x))))),54,7,4820.257,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if ((\fresh_242:Integer -> True) 579) then (if False then (\fresh_241:String -> (if (if False then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x))) else (\fresh_241:String -> (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)))) else (if True then (\fresh_241:String -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\fresh_241:String -> (/Int 389)))) "HLCFJWjnueRRaTtIcsNvvxBTkCjPrvqiKIVSfnpAJsEhOlyRpWOTFHQPAVjASropaeyGcoMZrqKaZrjVympisIcClxzQPxReGzWVKpmLwnTlQdkwUbfUQXCUefHfMlaZySHxjrANWVoTcHuFtAeiTfiSBIvDddPXDCGmKLDZTbrOttdvQiovSwtOzCSHOEiVTciEIrZvNMZHFAWpNRXSKtDcmRQqReYDaNlOtYtQRObXgABfXiORWXmrkSNSURIHsdlWRhCnbZuKJDI"),35,7,3518.661,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,2831.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((&& True) False) then (if True then True else True) else True) then (if False then (if (if True then ((\fresh_352:Double -> True) -221.1414457290963) else False) then ((\fresh_354:Object -> (*Int -126)) -666) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) else (if False then ((if True then *Int else /Int) 612) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else (if False then x else 2))))) else (if True then (if (if True then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)) else (if (if False then False else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x))),72,7,6262.514,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if False then /Int else ((\fresh_417:String -> (\fresh_382:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) "neEKUkLUTRLzcXoapDbBfrjlqoVlkoCPUKTVgRB")) (if False then ((\fresh_383:Boolean -> 747) True) else ((-Int -334) (if True then 398 else 335)))),24,7,3196.428,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((if True then (\fresh_422:Integer -> False) else (\fresh_422:Integer -> True)) (if (! (if True then True else True)) then -95 else 213)) then True else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if ((&& True) False) then x else 2)) else (if (((\fresh_429:Boolean -> (\fresh_428:Integer -> fresh_429)) (if False then True else True)) 114) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if (if (if True then (if True then True else True) else False) then (if True then (if False then False else False) else False) else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)))),66,7,5812.504,2
