Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then ((if True then (if (if (if False then (if True then False else True) else True) then (if (if False then False else False) then False else (if False then True else False)) else True) then (\fresh_1:Boolean -> 1) else (\fresh_1:Boolean -> 1)) else ((\fresh_15:Integer -> (\fresh_1:Boolean -> 1)) 70)) ((if (if False then ((<=Int -282) 469) else True) then (!=Int (if True then 112 else 372)) else (==Int -30)) 260)) else 1),55,8,5395.992,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if ((\fresh_20:(fresh_19:Boolean -> (Boolean)) -> False) !) then ((if (if ((if True then (\fresh_25:Top -> True) else (\fresh_25:Top -> False)) *Int) then True else (if False then ((\fresh_26:Integer -> True) 567) else False)) then (\fresh_21:Boolean -> 1) else (if True then (\fresh_21:Boolean -> 1) else (\fresh_21:Boolean -> 1))) False) else 1),34,8,3807.65,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,2169.881,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if True then (if (if False then True else (if True then True else False)) then (if (if True then ((<=Int -274) -264) else False) then (\fresh_47:Integer -> 1) else (\fresh_47:Integer -> (if True then 1 else fresh_47))) else (\fresh_47:Integer -> 1)) else (\fresh_47:Integer -> (if ((\fresh_51:Integer -> True) fresh_47) then 1 else 1))) 561),38,8,4100.526,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if True then (if False then (if ((\fresh_52:Integer -> False) (if True then (if False then 587 else 89) else -224)) then True else True) else True) else False) then ((if ((\fresh_55:Integer -> False) -801) then (\fresh_54:Top -> (if False then (if True then 1 else 1) else 1)) else (if (if True then False else True) then (\fresh_54:Top -> 1) else (\fresh_54:Top -> (if (if True then True else True) then 1 else 1)))) True) else ((if (! (! (if True then True else False))) then (if False then (\fresh_79:Integer -> 1) else (\fresh_79:Integer -> 1)) else (if True then ((\fresh_94:Integer -> (\fresh_79:Integer -> 1)) 248) else (\fresh_79:Integer -> fresh_79))) -234)),76,8,7101.212,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(((if (if ((\fresh_99:Integer -> True) -715) then False else True) then (if (if True then True else True) then (\fresh_97:Boolean -> (if True then (\fresh_96:Boolean -> 1) else (\fresh_96:Boolean -> 1))) else (\fresh_97:Boolean -> (\fresh_96:Boolean -> (if False then 1 else 1)))) else (\fresh_97:Boolean -> ((\fresh_120:Boolean -> (\fresh_96:Boolean -> 1)) fresh_97))) (if False then True else (! True))) False),41,8,4317.678,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,2169.881,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,2138.0,1
