Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then 1 else ((if (if True then True else (if (if True then False else False) then False else True)) then (\fresh_1:Double -> 1) else (\fresh_1:Double -> (if False then x else x))) ((if False then (\fresh_2:Boolean -> 97.57375391133651) else (\fresh_2:Boolean -> -127.35303512805362)) True)))),31,8,4882.766,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (if ((if (if False then False else False) then (if False then (if (if True then True else True) then (\fresh_5:Integer -> False) else (\fresh_5:Integer -> False)) else (\fresh_5:Integer -> False)) else (\fresh_5:Integer -> ((\fresh_34:Object -> True) -744.1341037623547))) ((\fresh_6:Boolean -> (if True then 68 else 344)) True)) then (if True then (if False then (if True then (/Int 30) else (\x:Integer -> x)) else (\x:Integer -> 1)) else (if (if True then False else False) then (\x:Integer -> 1) else (if True then (\x:Integer -> 1) else (+Int 219)))) else ((\fresh_64:Boolean -> (\x:Integer -> x)) False)) else ((\fresh_84:Integer -> (if False then ((\fresh_102:Boolean -> (*Int fresh_84)) (! True)) else (\x:Integer -> 1))) (if (if ((\fresh_88:Integer -> False) (if (if False then True else True) then -153 else -301)) then False else (if True then True else True)) then 137 else ((if True then (+Int (if False then 143 else -242)) else (if False then (\fresh_95:Integer -> fresh_95) else (\fresh_95:Integer -> fresh_95))) 56)))),114,8,10205.183,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_105:String -> (if (! (if False then True else False)) then (if False then (-Int -268) else (\x:Integer -> 1)) else (if True then (\x:Integer -> 1) else (if (! True) then (if False then (-Int 63) else (\x:Integer -> x)) else (\x:Integer -> x))))) "ZUJowuVqaw"),34,8,5059.123,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then (((\fresh_131:Boolean -> (\fresh_130:Integer -> fresh_131)) True) 96) else False) then (\x:Integer -> 1) else ((if (if True then False else True) then ((\fresh_192:String -> (\fresh_141:Integer -> (\x:Integer -> 1))) (if (! True) then ((\fresh_196:Boolean -> "uHblhHafUKUCUJFfaQagKtocEvPhYueeCevnsdbTaibMZUOTQUlJHIomLuJpApgDuDsFBfcPPOqgxkZFBjlYPtBbpgYhWyGgoCWzFjJfrpNDhrdEbunBBfgLEbZQroyfAZRGOZYKyvDimaVATF") True) else "etkgvZYRnMkRwwokNvRNRTqQghaFnWxjRWcGMIOPqebvZHbhaGsoFbeCQTkrmkQir")) else (\fresh_141:Integer -> (\x:Integer -> 1))) ((if (if True then False else True) then (\fresh_142:Boolean -> (if fresh_142 then -352 else 129)) else (\fresh_142:Boolean -> 84)) True))),50,8,5734.294,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((if (if ((\fresh_220:Object -> True) 526.1771511362584) then True else True) then (if (if ((if True then ! else !) True) then False else (! True)) then (\fresh_219:Top -> ((\fresh_296:Integer -> (\x:Integer -> 1)) -642)) else (\fresh_219:Top -> (\x:Integer -> 1))) else (\fresh_219:Top -> (if True then ((\fresh_330:Integer -> (\x:Integer -> 1)) 251) else (\x:Integer -> (if True then x else x))))) -540),44,8,5453.229,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (if (! ((if True then (if False then ! else !) else !) (if (if True then True else True) then (if (if True then False else True) then (! False) else True) else False))) then (if ((\fresh_339:Integer -> True) ((\fresh_340:Boolean -> 826) False)) then (if True then ((\fresh_348:Top -> (\x:Integer -> 1)) (if False then True else ==Int)) else (if False then (\x:Integer -> 1) else (\x:Integer -> x))) else (if (if False then True else False) then (\x:Integer -> (if True then (if False then x else 1) else 1)) else (\x:Integer -> 1))) else ((\fresh_351:Boolean -> (\x:Integer -> 1)) False)) else (if False then (if (if False then (if True then (if True then (! True) else (if False then True else True)) else True) else (if (! False) then True else True)) then (if True then ((\fresh_357:Boolean -> (*Int -749)) True) else ((if True then % else /Int) -650)) else (if False then (if (! False) then (\x:Integer -> x) else (\x:Integer -> x)) else (*Int 226))) else (if (if False then (if ((\fresh_372:String -> False) "Sgn") then True else True) else False) then (if False then (\x:Integer -> 1) else (% ((\fresh_376:Integer -> 476) 334))) else (\x:Integer -> x)))),145,8,12765.365,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> 1) else (if (if True then True else (! (if ((\fresh_378:Boolean -> False) (if True then False else False)) then True else True))) then (if ((if (if False then True else False) then (\fresh_379:String -> False) else (\fresh_379:String -> False)) "lccVwcpgosgMYkqP") then (\x:Integer -> (if True then 1 else x)) else (\x:Integer -> 1)) else ((if (if True then True else True) then (\fresh_389:Boolean -> (\x:Integer -> 1)) else (\fresh_389:Boolean -> (if True then (\x:Integer -> 1) else (+Int 448)))) False))),57,8,6027.329,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,4854.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(((\fresh_428:Boolean -> (\fresh_427:Boolean -> (\x:Integer -> 1))) ((\fresh_429:Object -> False) -21.038893978913507)) False),11,6,4718.949,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((if False then (if True then (\fresh_432:String -> (\x:Integer -> x)) else ((\fresh_434:Integer -> (\fresh_432:String -> (\x:Integer -> fresh_434))) 375)) else ((\fresh_569:Boolean -> (\fresh_432:String -> (\x:Integer -> (if fresh_569 then 1 else 1)))) (if (if False then True else (if False then False else False)) then (! (if False then True else True)) else False))) ((\fresh_433:Integer -> "RawzoOhhTtVRULBPmasBRxLUZAZuoAXRYtJWShRFqcFXzeRgWsDGeFVCkotOaWwmwAxZHOuUihdgrouQbnWwtKJXQoOeqXvchIiZRHhsbuuWtwpWkPVWOgjtlqoYDJXAulTb") 117)),41,8,5507.559,1
