Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
String,String,"ekjkvBgXEnTXejOTeBnwfiEcAEACJMvnGlDjDsGkpfh",1,1,3451.113,43
String,String,((if False then (if True then (\fresh_1:Boolean -> (if ((if fresh_1 then (>Int 108) else (\fresh_2:Integer -> False)) -438) then "NEnyHcrLrVdstLlqlRJFCqcawgwYXMbRKUxikkjOZuHQayODaeTuLhGQaEjpRdtzbpjRLVITaefFDltesUsTHsrqGMaJhfIoUHBWIAiejIURPoTRAIHcztWDGoRmEuozQzfpPQHOtnZOerKRhEYBQQtkoUmUOGwrN" else "fEzCRLUEFjclPFkefSyXTmCMWSAwEEzFeDHWyVqdQZdAamoDegvbJAdjfqzubrDevVPXkXwQzoSGhDaeinydNYoLvWjDVPutBLniEMFtfMPNml")) else (if False then (\fresh_1:Boolean -> (if fresh_1 then "yz" else "pRurPrBcIIZBCcMdTifxpNAHfoKg")) else (if False then (\fresh_1:Boolean -> "RdcZOTaniKvAuxmabGQFFfvvpDBnzkKQGUEyBhYoXEkfTDoDg") else (\fresh_1:Boolean -> (if fresh_1 then "bULSXorjuvgrvwlPTomIYguesgsfxVfrASvljnvqsRtgTKjPCdchztebwcvWHOpBKoHbHXaBWihFZIGyPFhdFWzxdhoLKpqEapTjauvXWOKJUkLdzKTIlbIDwLODbfaoNsjMETXdmizvAVCGSBotfgsRokor" else "LTfHALRCrCnYTIvrljRLRqWNznupDGaprQKCQJUxJCqrbpIOHyfnJkBzaJUfsrWNVxUuLizlOqUbsYSHIHtugTEVwbSAexbTfVGrtpkCqzsIZlSPsdMHMGeM"))))) else (\fresh_1:Boolean -> "zAJnfRpjZCyMggGbtxrdUayAcBNeVTwwFfuqpFKUhoCJURJtvZwWCPezzulyAxxubZegyjCxSpshpRvBkJYayBLjuDjwiDzAkQOemWsyefxo")) True),37,9,5036.923,108
String,String,"UsoxinSmaEwNQ",1,1,3441.401,13
String,String,"vMewDxAEXrEJSJxLTtJl",1,1,3443.326,20
String,String,((\fresh_11:Top -> ((if ((\fresh_13:Integer -> False) (if False then 385 else -583)) then (if (! True) then (\fresh_12:Integer -> (if (! False) then "UbBWtlxwhbsV" else "uqUWWfgeRNVJarBRFiwyaqWfAQaofLafFBgMkbBTdQOFktlSBpYcYKAqZpEkZBloVFoYopceXGhiAYhahPlqHTdtLuvmLAMVAhPBMJmnQgEqfeSwOwtLhGGPndVFCtDqsmdWk")) else (\fresh_12:Integer -> "bvqxQogGovSRJGyjReEuJKqGsKAUfRQVGkrBghUTQBrlTSwsrOFUIDEmMqUWucnRDyQbpSjMORUDpuiSNctDQMgQSTquCg")) else ((\fresh_27:Boolean -> (\fresh_12:Integer -> "DDmoMcsBItUiBjhUXOeqgpwyxErxKKgPCoIcDWKnshbHZAtSvDloPBucSuds")) False)) 63)) 383.152602183862),31,9,4633.8,60
String,String,"GZTbZWZXlkcHVkwbrfbyBuUYHtlTcadvSxueCOczZtoUnHKzJZvSkEeGGHxHVTrCSVrXsBPVPjElCgNRtSvmTxZnJGqVvxUSohrwhCfifYDtrNmguKNOSvQdh",1,1,3476.605,121
String,String,(if True then "ZRJAQrSJCBxSJlhGCFfZEKjUrtCkIQeXVxzQIEGRYlmXKoesWPdEwBqeTlfpE" else "cFyoGkUjoaLMvZUSBiUdDAbMKVIPGTUsTvNAaZAIrFmlIsZkyNupcFNhPcB"),4,2,3461.467,61
String,String,((if True then (if ((if False then (\fresh_37:Integer -> False) else (\fresh_37:Integer -> True)) 146) then (if False then ((\fresh_44:Integer -> (\fresh_36:Integer -> "WxQNwPaczWiRgKYIrdFUDpilGngkQSfrtvDrcsinMOJLYKGwhsYgGOLkAHLdYPuUeecVcYZQQDtkz")) -128) else (\fresh_36:Integer -> (if True then "cNLnMwdINaaSwYYufppvcBMKjvHtmNbxvUcamUMWCReudVOPVkBbYWyfWRhiJbotbUdNIqmbzUDDqGhKwXdUcSVFpHqrjOJlWNSGuyOoMAmDHhEnwjFArPWfcWOklTPvAKjKjtHIjQislrNMqqzZubKddNoXcWoGyLXNBlsJdruSLKgDsWfqebsQzdlGLHdZKdhoOcVbSWeFArZtRKAl" else "hNZCdmuRlCaCrHrbuefHBwBtcMeYUzBHHSDEYsVFBatsVEzCxhHZgVYbelJKvxCKGlPcPZAfjKBHfYRPvCosQlStNDAviRrFiQinQnFhRyAHCGfoeQCFGPoMpuGOfqHJFWFJ"))) else (if True then (\fresh_36:Integer -> "eVSwnzbOA") else ((\fresh_65:Integer -> (\fresh_36:Integer -> "SkKxzMQJGSudwterByFEYFBvTYkFkoDAYAnDTBukRinlNtPdZNeLiDGoAjvpCiazzXlEtjotUJlvwIwILJthWXgFpXDhGXGWkiifJBWKxkWxpiqCXzYbfozzxdHYpTRiWOiyJBodUxMyWrPkMTQWNntbUzouRywDsNzsUJefjbml")) -111))) else (((\fresh_82:Integer -> (\fresh_69:Integer -> (\fresh_36:Integer -> "iZFFeiXYYArTIWsyCmSZxWYjuhLwQvdenKGLDVehyvDUoApTsc"))) ((if False then (\fresh_83:Boolean -> -312) else (\fresh_83:Boolean -> -210)) True)) (if True then (if False then -579 else -81) else 383))) -48),55,8,6045.557,212
String,String,(if True then "aCjvYcWLweaLnqnMSAPuVhlXjhFRmxojWqDLXrgckIvlUJmTRkjvnhlnSJEddyMYLiqMmlejQfYMcbeDWFkMshqNvtauzqxwvIsSYkkVVmMijXFOSJsIwDMLLaGIDMEENDQvcRVOVKTVINahDtFXsGbhZzcEZQoyyIxdAdqRaQkuSlXoCU" else (if True then ((if True then (\fresh_141:Boolean -> (if False then "XGzOQSwhLdguojHsQgFKjYJpgPdYTVqbIRdlCygEsHBgaLIZcmOnWUsvisUuxAklJGJlHeZmRitcTVEqxhoqwRRdxbfhewConjFtvfirFDZOzSeuKrKEUxQjxiLUBAaagpqwJCVgQZrXqIoPGYifcKaTuT" else (if False then "QXlIBvWDyNTkZyRmbWzuZIl" else "PXYDoQbDRoKrSGvAMyMyWbRndUbjssMUnDruKfYxkeVikOtrcwljZjHgvGoQfkDzIpSJShRpMDyZntSWqRpsuQtQWvKHgBEorMKOOJKpKGVcfZjHBejbBtaxrLJuN"))) else (\fresh_141:Boolean -> "MdEEYTiTNdRtHZwHcKUYGTnFNoQFlQXcQCRejtCgUkIuNGRoxtSjZtHXnCwuecGGNqfMxK")) ((if (if (if True then True else (if False then False else True)) then False else True) then (\fresh_142:String -> ((\fresh_146:String -> True) "xMxdvUZDZjZlHHUyineARZGeqLMKimKMCDvUbhsZmOINaqnCBSmTgIiMIWKFmmGgXSeNQuFbMHYLOMvYgDkxlBtsMWSgvvjFOkfELmDJGrSHVdAWgvQCthsFShMVahhADL")) else (\fresh_142:String -> True)) ((\fresh_143:Boolean -> "yrDAuQbsTWFNdZKFTCZpCNfAdqEzqVcSFWwjSGlxvDJBGWjKNbqOKKFKeIInWCInQNpCmKZsIMmvZZYLAAPXrglDnhwcZUhNcJpnueTqVXQtRAlYeYMUZaZKfbyXlxfIRwQLixbardKVNvZBVJYCmgkaptoDkhsBHrgbpRgCIeqqavUaNZOjxNXwhPOkWFWJMIfYHZuhPByzSqagPxWtJaNMFKRjGuJWonoYMBzfFUMueTocyEXFicTtsqCylvCSLGOEAsXTy") True))) else "qiGxjblZlvSXwmq")),42,9,5197.47,178
String,String,(if ((>=Int 47) ((if ((\fresh_215:Object -> False) False) then (if True then (\fresh_214:Double -> (if True then -496 else -513)) else (\fresh_214:Double -> (if False then 160 else -1))) else (if True then (\fresh_214:Double -> -338) else (\fresh_214:Double -> -332))) (if (if True then (if True then True else True) else True) then 539.3265411849164 else 66.88590281056867))) then "scAGOOMVAHKkAPOLInWqqmPnPRdngfsgGfgXfMpbTascNGaaOmCEKdUHmsCxqgNIWOnF" else ((((\fresh_276:String -> (\fresh_268:Integer -> (\fresh_265:String -> fresh_265))) (if True then (if (! False) then (if True then "BCucGfrVeByxcEsRVEywJyFxuCGjmWaJBXPjSifXxhYkWnWKmwVehQJjsw" else "WUVqgPiPqTtbcLLDCsHqZGYPrOpuwJchnwkgaNlcxQGGpzqMQGatEpryaHhZBpnwwncRcLTsgXdTBXWBLyRBtRKKyeHsdEqzNINhuiThTiUXnLgUHBuJqYdUxhHcs") else "JrLvczzUSgCDeAAMxWwdPrKUzWNqTtMmSKCbrogzjHpDLfVwfaWcjyfuVcjKdhvToOSEuuzxgzmDlFcINnFhImSBwlsoJTnrQcpEbUXJDRKUgjqD") else (if (! False) then "bhlVpDqOTKADwFFOsodmuVCmLTujylwpbOaDDKXIbQdEtiKxDNKBU" else "eklfvVFDBFKNiomWficGO"))) (if ((\fresh_269:Integer -> False) -368) then (if False then 124 else 447) else 345)) (if (if False then True else (! (! (if False then True else False)))) then "nSFPMNHwxAhpxGiSWxgeXNVUnYYRsqliqiZsbaXsVCaSxQlNJdewZGhzdeXlihMVkkhjtdewTROHZOHwVin" else "OwOvLgzinZWlLiPsMDGUEiCCHJnHXP"))),88,8,8680.964,68
