Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
Double,Double,((\fresh_1:Integer -> -250.4397864605033) -256),4,3,615.17,-250.4397864605033
Double,Double,((if (if True then True else True) then (\fresh_2:Integer -> -480.627618462001) else (\fresh_2:Integer -> 220.66180901630796)) ((\fresh_3:Integer -> fresh_3) (if (if True then True else True) then -4 else 53))),20,5,1823.953,-480.627618462001
Double,Double,-176.63935244378374,1,1,499.05,-176.63935244378374
Double,Double,((\fresh_6:Boolean -> (if True then -663.547851789284 else 207.48965338998536)) (if ((\fresh_7:Integer -> False) -160) then False else True)),13,5,1212.455,-663.547851789284
Double,Double,520.0146481280013,1,1,508.48,520.0146481280013
Double,Double,((\fresh_11:Integer -> -340.9936017739194) -405),4,3,620.423,-340.9936017739194
Double,Double,599.7059554174056,1,1,512.478,599.7059554174056
Double,Double,256.99025646130104,1,1,497.502,256.99025646130104
Double,Double,(if True then -103.28327887779042 else ((\fresh_15:Integer -> 218.0810099549486) 300)),7,4,755.977,-103.28327887779042
Double,Double,(if True then 416.8072837699343 else -317.36473750731636),4,2,573.802,416.8072837699343
Double,Double,299.3733322586281,1,1,499.87,299.3733322586281
Double,Double,-165.25557113527475,1,1,498.284,-165.25557113527475
Double,Double,((\fresh_23:Boolean -> 346.18643014430745) (! False)),6,3,717.857,346.18643014430745
Double,Double,(if False then -46.6907869572976 else -146.49246478599284),4,2,571.147,-146.49246478599284
Double,Double,-476.7425791810065,1,1,511.52,-476.7425791810065
Double,Double,131.0960573635878,1,1,493.62,131.0960573635878
Double,Double,168.07707581848086,1,1,492.065,168.07707581848086
Double,Double,-429.59697425697635,1,1,510.65,-429.59697425697635
Double,Double,45.60246877709946,1,1,498.694,45.60246877709946
Double,Double,(if (if True then False else False) then 371.5205344186535 else -666.1282788689986),7,3,744.487,-666.1282788689986
Double,Double,(if (if False then True else True) then (if ((\fresh_27:Integer -> False) 331) then -728.3116527521628 else -238.96789419586617) else (if False then 184.64379217811504 else (if True then -208.34808257395446 else -25.491730789759334))),19,5,1720.944,-238.96789419586617
Double,Double,(if False then -151.59878417688688 else -192.5227755685545),4,2,575.877,-192.5227755685545
Double,Double,493.80640123806216,1,1,507.024,493.80640123806216
Double,Double,-498.67258083460695,1,1,512.171,-498.67258083460695
Double,Double,((\fresh_33:Boolean -> (if True then 31.67260124149061 else -362.18146468933634)) False),7,4,748.459,31.67260124149061
Double,Double,402.4132770266643,1,1,501.479,402.4132770266643
Double,Double,329.3723989898654,1,1,499.879,329.3723989898654
Double,Double,450.56743717853936,1,1,504.385,450.56743717853936
Double,Double,-99.40230572007408,1,1,496.959,-99.40230572007408
Double,Double,((\fresh_34:String -> 600.1191723439908) "kETRvlSRxDFuASGER"),4,3,609.511,600.1191723439908
Double,Double,(if (if False then (if True then (! True) else False) else True) then ((\fresh_43:Boolean -> 137.4867197894992) (if True then True else (if False then False else True))) else (if False then 342.86237011018096 else -183.5714922979527)),24,5,2143.34,137.4867197894992
Double,Double,6.084038414531024,1,1,498.24,6.084038414531024
Double,Double,-34.568331989394345,1,1,498.099,-34.568331989394345
Double,Double,((\fresh_44:Boolean -> -28.027336739612952) False),4,3,581.521,-28.027336739612952
Double,Double,(if False then -19.737538924754563 else (if False then ((\fresh_45:Boolean -> 155.5106163188769) True) else -49.83287779762341)),10,5,977.029,-49.83287779762341
Double,Double,-165.27956809691938,1,1,498.285,-165.27956809691938
Double,Double,93.78478001003559,1,1,497.024,93.78478001003559
Double,Double,-170.92306506897194,1,1,498.685,-170.92306506897194
Double,Double,-86.51648109569844,1,1,496.865,-86.51648109569844
Double,Double,((\fresh_46:Boolean -> 350.8396018988497) ((if False then ! else !) False)),9,4,916.527,350.8396018988497
Double,Double,(if (if True then (if (if True then False else True) then False else False) else (if True then True else True)) then -326.763814615901 else 596.215659007234),16,5,1470.66,596.215659007234
Double,Double,(if True then 171.33083000160215 else 42.01755587574023),4,2,565.758,171.33083000160215
Double,Double,(if True then ((\fresh_73:Boolean -> (if False then 533.9291999562857 else -592.9956579793928)) (if True then True else True)) else -109.61106968690879),13,5,1191.48,-592.9956579793928
Double,Double,((\fresh_74:Boolean -> -138.9004723185178) True),4,3,585.282,-138.9004723185178
Double,Double,204.39960685918638,1,1,494.062,204.39960685918638
Double,Double,(if (if (if True then (if True then False else True) else False) then False else True) then ((\fresh_80:Integer -> -56.42210287499605) 22) else 597.7105333590957),16,5,1455.336,-56.42210287499605
Double,Double,(if True then 144.0813593503522 else -221.02899708534704),4,2,562.158,144.0813593503522
Double,Double,243.35747556932037,1,1,496.917,243.35747556932037
Double,Double,-316.04905978293465,1,1,507.268,-316.04905978293465
Double,Double,-445.1545722742678,1,1,510.933,-445.1545722742678
Double,Double,(if False then 157.05476807792456 else 438.3643628932236),4,2,570.52,438.3643628932236
Double,Double,467.1915302915729,1,1,505.54,467.1915302915729
Double,Double,(if (if False then True else False) then -93.81197571699374 else ((\fresh_87:(fresh_86:Integer -> (Integer)) -> (if True then -597.581448374484 else 428.04271143652187)) (\fresh_86:Integer -> 104))),14,5,1281.73,-597.581448374484
Double,Double,171.79424959574283,1,1,492.169,171.79424959574283
Double,Double,306.4358767469266,1,1,499.961,306.4358767469266
Double,Double,-933.2842300874923,1,1,520.125,-933.2842300874923
Double,Double,(if (if (if True then True else True) then True else False) then (if (! False) then 143.46074565635462 else -499.7756216761681) else (if (if True then True else False) then -437.51687448181747 else -159.44238546841592)),21,4,1907.907,143.46074565635462
Double,Double,(if (if True then True else True) then (if True then 380.0799620964347 else -730.577392327158) else ((\fresh_102:Integer -> -598.3230110118213) (if (if True then False else True) then (if False then 78 else 83) else 351))),22,5,2003.528,380.0799620964347
Double,Double,(if False then 363.441429139608 else (if False then 212.12995644550014 else -255.95144248251046)),7,3,753.33,-255.95144248251046
Double,Double,359.8033320316444,1,1,499.833,359.8033320316444
Double,Double,(if (if True then False else True) then 365.7766405385406 else 254.80539514635146),7,3,731.624,254.80539514635146
Double,Double,-822.5428255316599,1,1,517.823,-822.5428255316599
Double,Double,(if True then -190.2387306226958 else 113.76950184565696),4,2,564.743,-190.2387306226958
Double,Double,(if True then (if True then (if (if False then False else False) then -831.5935524624127 else 71.5473254736109) else 28.867290621515487) else (if False then -64.38734686726217 else 396.28946554063475)),16,5,1470.509,71.5473254736109
Double,Double,(if False then 77.7207384972273 else 29.718532961678466),4,2,574.667,29.718532961678466
Double,Double,837.7042725272335,1,1,518.643,837.7042725272335
Double,Double,(if False then (if (! (if True then False else True)) then 134.93708132533098 else -370.3973736437729) else 97.68902841323283),12,5,1126.187,97.68902841323283
Double,Double,((\fresh_111:Object -> -83.17755332822352) -37),4,3,606.716,-83.17755332822352
Double,Double,((if (if True then False else True) then (\fresh_116:String -> -86.29764380240704) else (\fresh_116:String -> 112.75204814880946)) "XYtncTtjRfHkwWbUrrUujK"),11,4,1034.263,112.75204814880946
Double,Double,154.58074430597415,1,1,492.128,154.58074430597415
