Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
Boolean,Boolean,(if True then False else (if True then ((if ((\fresh_15:Integer -> (if (if False then False else True) then False else (if True then True else False))) -215) then (if (if True then False else False) then (\fresh_1:Integer -> True) else (\fresh_1:Integer -> False)) else (if (if False then False else False) then (\fresh_1:Integer -> False) else (\fresh_1:Integer -> True))) ((if ((if True then ! else !) False) then (\fresh_2:Object -> (if False then -334 else -172)) else ((\fresh_14:Boolean -> (\fresh_2:Object -> 104)) True)) "ZLBAFfRReAjuCYggnUPzkYQorONHEkrHqNTOimLijdhoepxpiyKGkSvsVgDehSiagLJNJRwDHhkIgRhfDGJhzbbBdgkUGhrjOjabqspytEwlxChtEzRhGALfyTWHHwhRSPOaDFKtrCSVYuwpkJOlTRUNKXFhnPWWWNwrfvnmfzcRhQxeulFLz")) else ((if False then (if True then (\fresh_32:Integer -> (if False then (if True then True else False) else True)) else (if False then (\fresh_32:Integer -> False) else (if False then (>Int -762) else (\fresh_32:Integer -> False)))) else (if False then (\fresh_32:Integer -> True) else (\fresh_32:Integer -> (if True then True else False)))) (if (if False then (! False) else True) then -283 else ((+Int -856) (if True then 563 else 203)))))),106,9,10048.505,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(if False then True else ((if False then ((if False then (\fresh_90:Integer -> !) else (\fresh_90:Integer -> !)) ((\fresh_91:Boolean -> -731) False)) else ((if True then (\fresh_98:Double -> (if False then ! else !)) else (\fresh_98:Double -> (\fresh_61:Boolean -> False))) 294.3127850505657)) (if (if ((\fresh_62:Integer -> True) 235) then ((\fresh_71:Integer -> True) -498) else ((\fresh_82:(fresh_81:Integer -> (Boolean)) -> (if False then True else False)) (\fresh_81:Integer -> True))) then True else (if (if True then False else True) then True else False)))),55,8,5974.72,0
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(((if ((if (if False then True else False) then (if True then (\fresh_183:Integer -> True) else (\fresh_183:Integer -> False)) else (\fresh_183:Integer -> False)) 55) then (\fresh_155:Integer -> (if True then (\fresh_133:Integer -> True) else (\fresh_133:Integer -> True))) else (if False then ((if ((\fresh_198:Top -> False) 160) then (if False then (\fresh_197:Top -> >=Int) else (\fresh_197:Top -> >=Int)) else (\fresh_197:Top -> <Int)) 816) else >=Int)) ((((\fresh_175:Integer -> (if False then +Int else +Int)) (if True then -662 else 275)) (if False then 179 else -188)) ((if False then (/Int 126) else (\fresh_157:Integer -> 319)) ((\fresh_158:Boolean -> 374) (if ((\fresh_159:Boolean -> False) True) then ((\fresh_160:Integer -> False) 199) else ((==Int 122) 341)))))) ((if (if False then False else ((\fresh_135:String -> True) "WCLafnaSDih")) then (\fresh_134:Integer -> -375) else (if ((if True then (\fresh_146:String -> True) else (\fresh_146:String -> False)) "buGmrcpxBqSkNOgQDynPEwDJChKIaw") then (+Int -379) else (\fresh_134:Integer -> (if False then fresh_134 else -431)))) -138)),113,9,10862.294,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(if True then True else False),4,2,3006.0,1
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(if True then (if (if False then False else True) then False else True) else False),10,4,3164.0,0
Boolean,Boolean,(if False then True else True),4,2,3006.0,1
Boolean,Boolean,((if False then (\fresh_199:Integer -> (if (! False) then ((if (if False then True else (if False then True else False)) then ! else (if True then ! else !)) False) else True)) else (((\fresh_256:Top -> (\fresh_245:String -> ((if False then <=Int else !=Int) 239))) "tKsyKVupRUtBNBSCTuNdzYWuLIXtGNfPziTjVzIyHrgDbTkeVOsHivNlgvlMvmzlSzFwgUHOoWfXYZABKSfWpQKyzjEdaoRMrCwiRqawvBrhWhNRCtDTUyyNCLHhqtWtWQCGuZuxyAVQpwOwjEkYxFKWldKiDOTrtjmdzQiDhFYbWkynhTKNjcteZxnSKHCXLGpDZVdDyXV") ((if True then (if (! False) then (\fresh_246:Top -> "QZOnFbqPDGjHGEFIPnq") else (\fresh_246:Top -> "mLdYepbCLXypTjzEJSLHxYqlvXiBsqmqMMjMnyjVPIJiUBxhWKQDMaKDCmOx")) else (\fresh_246:Top -> "pFduDiIGjfOAaqFeAlizsnJWMdlbrYO")) (((\fresh_250:Integer -> ==Int) 69) -434)))) (((if ((\fresh_211:Integer -> (if (if True then True else True) then True else True)) 170) then (if False then (\fresh_210:Integer -> (\fresh_200:Boolean -> -353)) else (\fresh_210:Integer -> (\fresh_200:Boolean -> 837))) else (\fresh_210:Integer -> (if (if False then False else True) then (\fresh_200:Boolean -> fresh_210) else (if True then (\fresh_200:Boolean -> 100) else (\fresh_200:Boolean -> fresh_210))))) -52) (if False then True else (if (! True) then True else (! ((!=Int -102) -122)))))),105,9,10154.817,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(if ((if False then (\fresh_258:Boolean -> True) else ((\fresh_281:String -> (if False then ! else !)) ((\fresh_282:Boolean -> (if fresh_282 then "ONZdvwyYrXpsMzAeIkPqcwpfuiloUcUSOOKusrfDnHOpskEgWtA" else "yhJpjOasBoFdDELCBHQIHFGQFsiScwDXzsvDqjDYdcOHnvxjYNcZwBiOMfibgbmpgGKSQopYvlmaDQTr")) False))) (if (if ((if (if (! False) then True else False) then (if True then (\fresh_259:Integer -> False) else (\fresh_259:Integer -> False)) else (\fresh_259:Integer -> False)) 0) then (! False) else (if False then False else ((--> False) (if (if True then True else False) then True else (if False then True else True))))) then False else ((!=Int -87) ((\fresh_272:Boolean -> 2) False)))) then False else True),69,9,7058.282,0
Boolean,Boolean,(if ((\fresh_284:Boolean -> fresh_284) False) then ((\fresh_285:Object -> ((if False then (\fresh_286:String -> True) else (\fresh_286:String -> True)) "DoCRQxbMsMwjODeHKNlJFuVyXKOztLQIgnIMNgtnhsNPaVofuD")) True) else (if ((if False then (\fresh_296:Integer -> False) else (\fresh_296:Integer -> False)) -243) then False else False)),27,7,4101.808,0
Boolean,Boolean,((if ((\fresh_308:Integer -> True) 73) then (>Int (if (if True then False else (if ((\fresh_313:Integer -> True) -357) then ((if False then ! else !) True) else True)) then (if (if ((\fresh_315:String -> True) "DKWfxLBclnSVgoTteqUAsoyeAGxtuEHFLFMeNuBqxBYSCQoqxduOgkkNxgYdDeAaGJYeCygrsupSpPd") then True else (if False then False else False)) then 847 else (if True then (if True then -405 else 45) else -284)) else -426)) else (if False then (\fresh_297:Integer -> ((if (if False then (if False then True else False) else False) then ! else !) ((<=Int fresh_297) 359))) else (if (if ((\fresh_319:Double -> True) ((\fresh_320:Integer -> -129.67644752005668) 46)) then True else False) then (\fresh_297:Integer -> False) else (\fresh_297:Integer -> True)))) (if (! ((\fresh_299:Boolean -> True) True)) then (if (if (if ((\fresh_304:Boolean -> fresh_304) (! (! True))) then True else ((\fresh_307:Boolean -> True) False)) then False else True) then -59 else -99) else 180)),106,9,10245.003,0
Boolean,Boolean,(! True),3,2,3032.0,0
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,(if True then True else False),4,2,3006.0,1
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,((if ((\fresh_326:Integer -> ((if True then (if True then (if False then ! else !) else !) else !) (if (! True) then True else True))) -194) then (\fresh_325:Integer -> False) else (\fresh_325:Integer -> ((if False then (\fresh_331:Integer -> False) else (if (if True then True else True) then (\fresh_331:Integer -> False) else (if True then (\fresh_331:Integer -> False) else (\fresh_331:Integer -> True)))) ((\fresh_332:Boolean -> fresh_325) True)))) 376),48,9,5535.273,0
Boolean,Boolean,(! True),3,2,3032.0,0
Boolean,Boolean,(if (if ((\fresh_336:Boolean -> ((|| False) fresh_336)) (if True then (if (! True) then (if True then True else False) else True) else ((\fresh_340:Double -> True) ((\fresh_341:Integer -> 191.29549971669067) 109)))) then (if (if (if True then (! True) else False) then (if False then (! (! True)) else ((if (if False then True else True) then ! else !) True)) else True) then (if False then False else (if True then False else (if ((\fresh_352:Integer -> False) 603) then True else True))) else False) else False) then (if True then False else ((\fresh_353:Boolean -> False) False)) else (! False)),77,9,7731.859,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,((\fresh_355:Integer -> True) ((if False then (\fresh_356:Boolean -> ((\fresh_359:Boolean -> -514) (if True then True else fresh_356))) else (if True then (if True then (\fresh_356:Boolean -> -89) else (\fresh_356:Boolean -> 30)) else ((\fresh_363:String -> (if False then (\fresh_356:Boolean -> -43) else (\fresh_356:Boolean -> -202))) "ipzehafXzBBdZaMuYxwpsiJncjPTGvKSBEcjqNpWGesyWbHxcHgHzrwglfuMIZHYfuiHJiArkKNdPRUKsqdltHHZnxvigaGMShfPfYQQdJNXZJWbCyARBrOgXPHzp"))) ((if True then (if True then (\fresh_357:Integer -> True) else (\fresh_357:Integer -> False)) else (if False then (\fresh_357:Integer -> (if True then (if False then False else True) else False)) else (\fresh_357:Integer -> True))) (if False then (if (if (if True then False else True) then (if False then (if True then False else False) else True) else False) then -142 else -127) else 244)))),71,9,7187.322,1
Boolean,Boolean,((if ((\fresh_381:Boolean -> ((\fresh_382:Integer -> True) 93)) False) then (\fresh_373:Integer -> False) else (\fresh_373:Integer -> (! (if (if (if False then True else True) then ((\fresh_385:Boolean -> fresh_385) False) else True) then False else ((\fresh_386:Integer -> True) 194))))) (if True then (if False then (if (if (if True then False else False) then False else (if True then False else False)) then -143 else ((\fresh_374:Integer -> -179) -229)) else 268) else -13)),52,9,5814.272,0
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,(if False then (! True) else (if (if (if (if (if ((<Int 524) 91) then (if True then True else False) else True) then (if True then False else True) else False) then False else (! True)) then (if (if True then ((if False then ! else !) (! False)) else (if True then True else False)) then (if True then (if False then True else False) else True) else False) else (if (! True) then (if (if False then True else False) then (if False then (if False then False else True) else False) else True) else True)) then True else ((if True then (if (! (if False then False else True)) then (\fresh_400:Double -> True) else (\fresh_400:Double -> False)) else ((\fresh_419:Integer -> (\fresh_400:Double -> False)) 73)) ((if False then (\fresh_401:Integer -> -27.95302627725584) else (\fresh_401:Integer -> -135.8425418597731)) -441)))),98,9,9425.551,1
Boolean,Boolean,(if (((if (if ((if False then ! else !) True) then (if False then False else (if False then True else True)) else (if False then False else False)) then (if (if (! (if False then False else False)) then False else True) then (\fresh_434:Integer -> (\fresh_426:String -> False)) else (\fresh_434:Integer -> (if False then (\fresh_426:String -> False) else (\fresh_426:String -> False)))) else (\fresh_434:Integer -> (\fresh_426:String -> True))) -522) (if (if False then (if True then False else True) else ((if False then (>=Int (if True then 393 else 588)) else (\fresh_427:Integer -> True)) 353)) then "laIpLimXCanvuNxkwlHqujuvkGRtePamCBVUNjqYnMAExcUDSNAwDaYGFRzQcV" else "iGJMOTgvggcycHdmRliArfTcopSfMQAAXuoXYAwOPugLNkBermEfpKGHcXdbDtc")) then (((if False then (\fresh_450:Integer -> (\fresh_449:Top -> (if (! False) then True else True))) else (if True then (\fresh_450:Integer -> (\fresh_449:Top -> True)) else (\fresh_450:Integer -> (\fresh_449:Top -> (if True then False else True))))) -727) (if False then -116 else -3.606910149395767)) else False),96,9,9294.717,1
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,False,1,1,3006.0,0
Boolean,Boolean,True,1,1,3007.0,1
Boolean,Boolean,True,1,1,3007.0,1
