Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then False else True) then (\x:Integer -> 1) else (\x:Integer -> 1)),9,3,800.955,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if ((if True then ! else !) False) then (\x:Integer -> 1) else (if (! True) then (\x:Integer -> (if False then x else x)) else (\x:Integer -> (if False then x else 1)))),23,5,1843.008,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> 1) else (\x:Integer -> 1)),6,3,680.75,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_23:Integer -> (if True then (\x:Integer -> 1) else (/Int 357))) ((+Int 277) 143)),14,5,1300.115,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (if True then (\x:Integer -> x) else (\x:Integer -> x)) else (if False then (if True then (/Int -18) else (\x:Integer -> x)) else (\x:Integer -> (if True then 1 else x)))),22,5,1772.296,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then True else False) then (\x:Integer -> 1) else (\x:Integer -> (if True then 1 else 1))),12,4,964.391,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> ((\fresh_49:Integer -> (if False then fresh_49 else 1)) ((\fresh_50:Integer -> fresh_50) 635))),11,5,1089.992,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then 1 else x)),5,3,779.81,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then True else True) then (\x:Integer -> 1) else (\x:Integer -> 1)),9,3,807.944,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else (\x:Integer -> 1)),6,3,715.461,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! (! (if True then True else True))) then (\x:Integer -> (if True then 1 else x)) else ((\fresh_101:Integer -> (\x:Integer -> 1)) 74)),19,5,1526.485,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if (if True then True else True) then (if True then (! True) else False) else True) then (\x:Integer -> 1) else (\x:Integer -> 1)),17,5,1426.746,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then 1 else (if False then (if True then x else x) else x))),11,5,1064.125,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> (if True then 1 else x)) else (\x:Integer -> 1)),9,4,802.018,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (if False then (-Int 113) else (\x:Integer -> x))),11,4,1004.731,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((if False then (\fresh_137:Boolean -> (\x:Integer -> x)) else (\fresh_137:Boolean -> (\x:Integer -> 1))) (if False then False else True)),13,5,1152.536,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> 1) else (\x:Integer -> 1)),6,3,680.75,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else (\x:Integer -> 1)),6,3,715.461,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_154:Boolean -> (\x:Integer -> 1)) True),5,4,827.37,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else (\x:Integer -> (if True then 1 else x))),9,4,824.92,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if True then (if True then False else False) else (if False then False else True)) then (\x:Integer -> 1) else (\x:Integer -> 1)),15,4,1234.192,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! False) then (\x:Integer -> (if (if True then False else True) then 1 else 1)) else (if False then (-Int -396) else (\x:Integer -> x))),19,5,1557.696,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (/Int (if False then 236 else 470))),10,4,979.328,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else ((\fresh_208:Boolean -> (\x:Integer -> 1)) False)),9,5,867.114,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! False) then (\x:Integer -> 1) else (\x:Integer -> 1)),8,3,791.392,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if (if False then False else False) then 1 else 1)),8,4,885.819,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> ((-Int 185) 144))),10,5,976.498,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> 1)),6,3,689.302,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then 1 else x)),5,3,779.81,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if ((\fresh_263:Integer -> (! True)) ((\fresh_264:Boolean -> -402) False)) then (\x:Integer -> ((\fresh_268:Boolean -> 1) True)) else (\x:Integer -> (if True then (if False then x else 1) else x))),23,5,1849.498,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> ((\fresh_290:Integer -> 1) -166)) else ((if False then -Int else %) 989)),13,5,1195.371,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (if False then (\x:Integer -> x) else (\x:Integer -> 1)) else (if True then (\x:Integer -> 1) else (+Int 453))),15,4,1227.936,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! False) then (\x:Integer -> 1) else (/Int -8)),9,3,892.981,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> ((\fresh_303:Integer -> (if True then 1 else x)) x)),8,5,926.569,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! (if False then True else False)) then (\x:Integer -> 1) else ((\fresh_316:Integer -> (\x:Integer -> 1)) ((\fresh_317:Boolean -> 665) (if False then True else True)))),20,5,1615.298,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (+Int (if True then 89 else -45)) else (\x:Integer -> 1)),10,4,957.729,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_321:Top -> (\x:Integer -> 1)) "yFlwcbeLZyTpJX"),5,4,844.791,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> 1)),6,3,689.302,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if ((if (if True then True else True) then (\fresh_365:Integer -> False) else (\fresh_365:Integer -> False)) (if False then 185 else 272)) then (\x:Integer -> 1) else (\x:Integer -> ((\fresh_372:Boolean -> 1) False))),22,5,1793.656,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! False) then (\x:Integer -> 1) else (if True then (\x:Integer -> x) else (\x:Integer -> x))),12,4,1042.539,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> 1) else (\x:Integer -> (if True then 1 else x))),9,4,794.296,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_398:Top -> (\x:Integer -> 1)) -243),5,4,842.349,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if False then 1 else 1)),5,3,758.243,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then False else True) then (\x:Integer -> 1) else (\x:Integer -> ((\fresh_409:Integer -> 1) 594))),12,5,985.157,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> 1) else (\x:Integer -> (if False then (if False then x else x) else (if True then 1 else x)))),15,5,1204.223,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> (if False then 1 else x))),9,4,808.259,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then ((if False then -Int else %) -76) else ((\fresh_440:Integer -> (\x:Integer -> 1)) 10)),13,5,1143.245,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if True then True else (if True then False else True)) then (\x:Integer -> ((\fresh_462:Double -> 1) 479.1445079016237)) else (\x:Integer -> 1)),15,5,1245.601,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> (if True then x else x)) else (\x:Integer -> ((\fresh_463:Integer -> 1) x))),12,5,1002.176,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if False then (if False then (if True then True else True) else (if False then False else False)) else True) then (\x:Integer -> 1) else (\x:Integer -> 1)),18,5,1478.746,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (if (if True then False else False) then (\x:Integer -> x) else (/Int (if False then 253 else -1))) else (if (if (if True then True else True) then (if True then False else False) else True) then (\x:Integer -> 1) else (\x:Integer -> 1))),30,5,2476.438,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_483:Boolean -> (\x:Integer -> (if True then 1 else x))) True),8,5,933.489,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else (\x:Integer -> 1)),6,3,715.461,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> (if (! False) then x else x)) else (\x:Integer -> 1)),11,5,986.047,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> (if True then (if False then x else x) else x))),12,5,1033.092,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> 1) else (\x:Integer -> x)),6,3,717.304,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (\x:Integer -> x) else (if False then (/Int (if True then 185 else 239)) else (\x:Integer -> (if False then x else 1)))),17,5,1403.403,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> ((\fresh_561:String -> (if False then x else 1)) "DgDmsxsLVRxahXxxMGYbNMqtyWyXiOgoIYoC")),8,5,934.544,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then 1 else x)),5,3,779.81,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (! True) then (\x:Integer -> (if False then x else 1)) else (\x:Integer -> 1)),11,4,945.737,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_576:Integer -> (\x:Integer -> (if False then fresh_576 else 1))) (if (if True then False else (if False then True else True)) then -451 else 586)),17,5,1538.399,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,793.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> ((\fresh_587:Boolean -> (if False then x else 1)) (if False then False else False))),11,5,1073.189,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> (if (! False) then (if False then x else 1) else x)) else (\x:Integer -> 1)),14,5,1160.543,1
