Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_1:Boolean -> 1) else (\fresh_1:Boolean -> 1)) False),8,4,878.796,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,703.148,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (! True) then (\fresh_23:Integer -> 1) else (\fresh_23:Integer -> 1)) ((\fresh_24:Boolean -> 107) False)),13,4,1239.3,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if (! True) then False else (if (if False then True else True) then (if False then False else True) else False)) then (if True then 1 else 1) else (if True then 1 else 1)),24,5,2186.189,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then ((\fresh_57:Integer -> ((\fresh_61:Boolean -> 1) False)) -271) else (if False then 1 else 1)),13,6,1266.131,1
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_62:Boolean -> 1) else (\fresh_62:Boolean -> (if (if fresh_62 then True else fresh_62) then (if True then 1 else 1) else 1))) False),17,6,1556.393,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if (! False) then (if False then False else True) else False) then 1 else 1),12,4,1199.069,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,703.148,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else (if True then 1 else 1)),7,3,839.443,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then ((if True then (\fresh_114:Boolean -> (if fresh_114 then 1 else 1)) else (\fresh_114:Boolean -> (if False then 1 else 1))) (! False)) else ((\fresh_125:Integer -> (if True then fresh_125 else fresh_125)) ((\fresh_126:Integer -> fresh_126) ((\fresh_127:Integer -> -88) (if True then 395 else 88))))),34,6,3052.252,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_131:Boolean -> 1) (if True then True else False)),7,3,866.283,1
{ x:Integer where ((>[??] x) 0) },Natural,(((\fresh_133:String -> (\fresh_132:Top -> 1)) "RrtmxciRGNMwPaTv") -8),7,5,924.989,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_143:Boolean -> 1) else (\fresh_143:Boolean -> 1)) True),8,4,878.796,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else 1),4,2,702.962,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then ((\fresh_159:Boolean -> 1) (! False)) else ((\fresh_170:Boolean -> 1) (! True))),14,4,1346.291,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_175:Boolean -> 1) (! (if True then True else False))),9,4,1007.691,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (if False then True else (if True then True else True)) then (if (if True then True else True) then (\fresh_178:Object -> 1) else (\fresh_178:Object -> 1)) else (\fresh_178:Object -> 1)) (if (if (if True then False else False) then True else True) then 679.8978262826408 else (&& False))),32,5,2855.311,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (! (if False then False else True)) then (\fresh_201:Boolean -> ((\fresh_204:Integer -> 1) (if fresh_201 then 259 else -254))) else (\fresh_201:Boolean -> 1)) True),19,6,1737.528,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (((\fresh_215:Object -> !) -160.53971659572775) False) then 1 else (if ((\fresh_216:Boolean -> True) False) then 1 else 1)),15,5,1426.156,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (! True) then (\fresh_219:Boolean -> 1) else (\fresh_219:Boolean -> 1)) (if False then False else (if True then True else True))),16,4,1461.807,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_234:Object -> 1) !),4,3,751.98,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then (if (if ((\fresh_245:Object -> False) -Int) then True else False) then 1 else 1) else 1),13,6,1283.123,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if ((\fresh_256:Integer -> False) -485) then False else ((\fresh_257:Integer -> False) -267)) then 1 else 1),13,5,1305.342,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else ((\fresh_258:Integer -> 1) -497)),7,4,871.561,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (if True then (if (! False) then False else True) else False) then (\fresh_263:Boolean -> 1) else (\fresh_263:Boolean -> (if True then 1 else 1))) ((\fresh_264:Integer -> (if True then True else True)) 307)),25,6,2193.069,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if False then (if False then False else True) else False) then 1 else 1),10,4,1057.23,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else ((if True then (\fresh_294:Boolean -> 1) else (\fresh_294:Boolean -> 1)) False)),11,5,1101.599,1
{ x:Integer where ((>[??] x) 0) },Natural,((if True then (\fresh_295:Object -> 1) else ((\fresh_298:Integer -> (\fresh_295:Object -> fresh_298)) 182)) False),11,6,1140.492,1
{ x:Integer where ((>[??] x) 0) },Natural,(((\fresh_325:Integer -> (\fresh_299:Boolean -> (if fresh_299 then 1 else 1))) -443) ((\fresh_313:Integer -> (if True then True else False)) ((\fresh_314:Integer -> 7) -319))),19,6,1753.447,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then ((\fresh_328:Boolean -> ((-Int -116) -473)) True) else (if (if True then (if True then True else True) else False) then ((\fresh_336:Integer -> 1) 170) else ((\fresh_338:Integer -> 1) -625))),26,6,2340.89,1
{ x:Integer where ((>[??] x) 0) },Natural,((if True then (\fresh_339:Boolean -> 1) else (if False then (\fresh_339:Boolean -> (if fresh_339 then 1 else 1)) else (\fresh_339:Boolean -> 1))) (if (if False then False else False) then True else False)),21,6,1854.048,1
{ x:Integer where ((>[??] x) 0) },Natural,((if True then (\fresh_346:Top -> 1) else (\fresh_346:Top -> (if True then (if False then 1 else 1) else 1))) 332.2598979866364),14,6,1307.267,1
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_347:Integer -> fresh_347) else ((\fresh_354:String -> (\fresh_347:Integer -> 1)) "hlbQXwQHXsKNCVqMkUuYUmxrNmcNzhaiTvLvxpZ")) (if (if (if False then (if False then False else False) else True) then False else False) then -467 else -160)),23,6,2078.422,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else (if False then 1 else (if True then ((\fresh_355:Boolean -> 1) False) else ((\fresh_356:Boolean -> 1) False)))),16,6,1477.397,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if True then (if (! False) then (\fresh_357:Integer -> 1) else (\fresh_357:Integer -> fresh_357)) else (/Int -27)) -45),15,5,1418.959,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else (if True then 1 else (if True then 1 else 1))),10,4,1046.614,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if (! False) then (\fresh_365:Integer -> 1) else (\fresh_365:Integer -> 1)) ((\fresh_366:Boolean -> (if fresh_366 then -310 else 448)) ((>=Int (if False then 305 else 134)) -23))),23,6,2069.402,1
{ x:Integer where ((>[??] x) 0) },Natural,(((\fresh_384:Integer -> (\fresh_383:Boolean -> 1)) 215) (if True then False else True)),10,5,1069.342,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then ((\fresh_392:Boolean -> 1) False) else ((\fresh_394:Top -> (if True then 1 else 1)) False)),13,5,1219.451,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if (if True then (! False) else False) then (if True then (if True then True else True) else True) else (! False)) then 1 else 1),20,5,1841.807,1
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_402:Boolean -> 1) else (\fresh_402:Boolean -> 1)) (! True)),10,4,1016.442,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else (if False then 1 else ((\fresh_422:Integer -> fresh_422) ((\fresh_423:Object -> 388) "n")))),13,6,1310.474,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((if False then (\fresh_424:Integer -> (if (if True then True else True) then fresh_424 else fresh_424)) else (\fresh_424:Integer -> 1)) (if (if (if (if True then False else False) then False else False) then False else False) then 231 else 215)),26,6,2354.298,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,672.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_435:Integer -> 1) (if ((And (if True then False else True)) True) then -719 else 1061)),14,6,1395.566,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_438:Boolean -> (if False then 1 else 1)) True),7,4,868.425,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then (if False then 1 else (if (! False) then 1 else (if False then 1 else (if False then 1 else 1)))) else ((\fresh_440:Boolean -> 1) True)),21,6,1903.196,1
