Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
String,String,"gdnZtqvzEIQXhyRZpZMEoWOcNouPBMqTHTNqtIoMTUwzUYDqzOUVeHjeKbWdDxGITGtvoEL",1,1,202.383,71
String,String,"cQxqGfCfytBePkrLTHaBxvsXUlFMABNowLYIzpLeKstJBLaFZjAskTrMkGYqOyXTXmxHWPiK",1,1,202.612,72
String,String,"bvvVwFWAHEKQyaaUPHvBfpqtSbdwVkjIIfoaKvIzUJgRafooDyNXWiYWhPAUJUYCUhxUGgdqtYdUdLDwLgyghCJEGmUshXGtIWCBXneMAlnyHDNQxAeBEZFbPwFAJkwKcPMdWIYyYJBzGuPnTTWeTWLFyOi",1,1,223.64,155
String,String,"JEEjpkvuTGCZWmNnmpXzEcUMNWFILOYttthsMorUCxgYaNiGNAbuQVvrmgEJkvGgwvgMxFfQKbhGzGumSeMNRsbkZlYLKHNxMpWGLjyRTOyeVXDCDnyQbqxrfgOIczMxtONpenMzxmZQVodAzdyuVXZUDgLVaRJoVPhPyfPFIuEghUPidAnqsfEqZtLhwEtBEFdPVaBzvSDliUcaMaATRKVTtzzXENf",1,1,234.049,223
String,String,((\fresh_2:Boolean -> "GLWJCSgUlEMNTIhzniDgVJQqFmNgCSd") (if False then False else False)),7,3,614.672,31
String,String,"BWWTNEWLHrxYQTScaAVGMDNuSUdUWWwjzDSCfXwRlqYSrkRndCKDXzJngZmKRPqMIKbni",1,1,201.629,69
String,String,((\fresh_3:Integer -> (if False then "AhNdyWOfaBnhzqub" else "fliLbHlMhAODZCbFkcAUYACtxlkoXd")) 757),7,4,610.558,30
String,String,(if True then "cCEdKfWXoPhugkodixuKODmeONLjgAknlAhxhpBcrLWrHXBwPeRu" else "tigZYdFNMTcrkABfb"),4,2,355.639,52
String,String,"FkijNgGQcXiAAqhMDfdattPkmhDvXzGEpfcXxvXBNxyYwPyGJxlxuqcUMUCvADFRZrCjwefoqnM",1,1,203.442,75
String,String,"vJSRsdHIWfTZFUcrOZmRSyUPdeFnmBnsxEoNkpeKuWkouzExyNpIqdXXfVKlwKVgCmXqANgpFgwpofohEOZhRVdmEDUmLBshTYFLeqpTpMpvd",1,1,213.167,109
String,String,"bjvgzeYhTyhHWznElldIxLmrmKBcjEpCnySfYWBofaVuWJMajeLFxBUlWyiOMV",1,1,199.584,62
String,String,"SDGCeTgHBxpxEuOCXhoXUUCojqSuZdfUzrxAzyYogSYPCLlMJKMXlylPKDorItevFvChRRsQzNXYKY",1,1,204.382,78
String,String,"YPwpqotLgSjgsVBypKjEmUwmlGCsvFiyetHOJBYGNIR",1,1,194.105,43
String,String,"vgszmGOtsvVdexSJNcYdKlmGOqHAEWwKhRFSxjlgEOQLZzzgZSFLelmNJIoHxMWeUStXBerrDNNVEUlpF",1,1,205.042,81
String,String,(if (if False then (if False then False else False) else False) then "VDsRpGCCwZAAmeQqbcvMELVpvMjjpO" else "TCzWNemgcowdKJjQjYNAqbbADrvvRkBdWXzTQdKpRKGdEQDjvMXlHLwPaivZviEgfrMVZxbQgdacrSwlYbSnupdIjuGQmKykepHEhHHHxAcCxkwb"),10,4,904.074,112
String,String,((\fresh_10:Integer -> "JouEsnvVKlTSIGMVLDxGcMmhovziYcySOnwFfTlHKTqPfTrgVYJZfjMttUgAPbVFLrXjrfhdNLWjajbOhwuQNVtKYTxsltLdTkysNhfVQHyPBXTZTwpNCxTvrCGZSGgftEngGXIYckAydYKjyERXepbsjKxDi") ((\fresh_11:Boolean -> -133) False)),7,4,672.367,157
