Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
Double,Double,-449.09622698062424,1,1,87.331,-449.09622698062424
Double,Double,-86.45037374519646,1,1,80.857,-86.45037374519646
Double,Double,-561.8000820040156,1,1,89.559,-561.8000820040156
Double,Double,-1036.9537104193746,1,1,97.589,-1036.9537104193746
Double,Double,218.55829847894947,1,1,83.666,218.55829847894947
Double,Double,-676.496495950198,1,1,91.424,-676.496495950198
Double,Double,-1057.0513700386175,1,1,97.698,-1057.0513700386175
Double,Double,-88.4838093309036,1,1,80.963,-88.4838093309036
Double,Double,748.3124542299475,1,1,97.067,748.3124542299475
Double,Double,-534.8745751870907,1,1,88.358,-534.8745751870907
Double,Double,-521.483031855499,1,1,88.276,-521.483031855499
Double,Double,251.00912005845422,1,1,83.98,251.00912005845422
Double,Double,643.3190140362545,1,1,95.203,643.3190140362545
Double,Double,39.601773416462485,1,1,82.609,39.601773416462485
Double,Double,221.6190550770144,1,1,83.705,221.6190550770144
Double,Double,360.77077316271925,1,1,85.488,360.77077316271925
Double,Double,123.63271248370386,1,1,83.877,123.63271248370386
Double,Double,253.44518929938548,1,1,84.031,253.44518929938548
Double,Double,-75.94563582316727,1,1,80.429,-75.94563582316727
Double,Double,192.58646050800417,1,1,83.549,192.58646050800417
Double,Double,-333.0497847989154,1,1,86.013,-333.0497847989154
Double,Double,32.80737648823532,1,1,82.498,32.80737648823532
Double,Double,-469.6858495699253,1,1,87.754,-469.6858495699253
Double,Double,-416.6909789587378,1,1,86.87,-416.6909789587378
Double,Double,180.06297240969033,1,1,83.548,180.06297240969033
Double,Double,339.9464489696962,1,1,85.246,339.9464489696962
Double,Double,-345.24667578146307,1,1,85.808,-345.24667578146307
Double,Double,-330.08338623606653,1,1,86.154,-330.08338623606653
Double,Double,208.38158221282887,1,1,83.629,208.38158221282887
Double,Double,410.9160137098444,1,1,87.87,410.9160137098444
Double,Double,-338.8993145879501,1,1,85.816,-338.8993145879501
Double,Double,246.8967703917801,1,1,83.955,246.8967703917801
Double,Double,57.180775327275235,1,1,82.875,57.180775327275235
Double,Double,-486.94780535586654,1,1,88.053,-486.94780535586654
Double,Double,-203.12023623537115,1,1,85.356,-203.12023623537115
Double,Double,-738.9747653401882,1,1,92.884,-738.9747653401882
Double,Double,-341.8386919259182,1,1,85.757,-341.8386919259182
Double,Double,-663.7378208180888,1,1,91.381,-663.7378208180888
Double,Double,605.0549218890112,1,1,94.482,605.0549218890112
Double,Double,-166.42148728239366,1,1,84.42,-166.42148728239366
Double,Double,433.97162711013885,1,1,89.117,433.97162711013885
Double,Double,-641.0303813569606,1,1,91.41,-641.0303813569606
Double,Double,-77.79162388771309,1,1,80.489,-77.79162388771309
Double,Double,-705.0348361227492,1,1,91.614,-705.0348361227492
Double,Double,361.0831236496917,1,1,85.493,361.0831236496917
Double,Double,266.4542031393945,1,1,84.404,266.4542031393945
Double,Double,382.65539513590863,1,1,86.531,382.65539513590863
Double,Double,178.69769995921948,1,1,83.575,178.69769995921948
Double,Double,695.7440443705981,1,1,96.132,695.7440443705981
Double,Double,523.2669987164858,1,1,92.243,523.2669987164858
Double,Double,108.97848499298381,1,1,83.852,108.97848499298381
Double,Double,371.75201055708635,1,1,85.95,371.75201055708635
Double,Double,147.50452489996243,1,1,84.005,147.50452489996243
Double,Double,-750.5469514401816,1,1,93.388,-750.5469514401816
Double,Double,71.88857412796825,1,1,82.983,71.88857412796825
Double,Double,467.60952118627057,1,1,90.653,467.60952118627057
Double,Double,-710.0249961053792,1,1,91.773,-710.0249961053792
Double,Double,-19.13936154761257,1,1,80.978,-19.13936154761257
Double,Double,-529.661758076956,1,1,88.287,-529.661758076956
Double,Double,-40.472179213190586,1,1,81.004,-40.472179213190586
Double,Double,364.04023869139866,1,1,85.593,364.04023869139866
Double,Double,129.91609358925902,1,1,83.907,129.91609358925902
Double,Double,-92.47547707306076,1,1,81.229,-92.47547707306076
Double,Double,-392.871103461279,1,1,86.415,-392.871103461279
Double,Double,327.9241760180057,1,1,85.055,327.9241760180057
Double,Double,-172.3653059215687,1,1,84.611,-172.3653059215687
