Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if (if False then True else True) then False else True) then 1 else 1),10,4,858.799,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,320.38,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if False then True else False) then 1 else 1),7,3,576.799,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,320.38,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then (if True then 1 else 1) else ((\fresh_12:Boolean -> 1) False)),10,4,852.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if (if False then False else False) then (if False then 1 else (if False then 1 else 1)) else ((\fresh_16:Top -> 1) -272.28745295600663)),16,4,1420.315,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,((\fresh_25:Integer -> 1) 387),4,3,363.663,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if True then 1 else (if False then 1 else (if False then 1 else 1))),10,4,858.38,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
{ x:Integer where ((>[??] x) 0) },Natural,(if False then 1 else 1),4,2,320.38,1
{ x:Integer where ((>[??] x) 0) },Natural,1,1,1,125.0,1
