Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -33),2,2,141.987,-33
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -418),2,2,151.529,-418
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -294),2,2,145.659,-294
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -6),2,2,140.968,-6
(x:Integer -> (Integer)),Abstract Integer,(*Int -263),3,2,242.82,-11046
(x:Integer -> (Integer)),Abstract Integer,(+Int -504),3,2,251.582,-462
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 380),2,2,153.214,380
(x:Integer -> (Integer)),Abstract Integer,(+Int -46),3,2,242.5,-4
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 103),2,2,143.11,103
(x:Integer -> (Integer)),Abstract Integer,(-Int -116),3,2,247.951,-158
(x:Integer -> (Integer)),Abstract Integer,(+Int 14),3,2,241.173,56
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 140),2,2,145.218,140
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 1179),2,2,158.946,1179
(x:Integer -> (Integer)),Abstract Integer,(-Int 312),3,2,254.456,270
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -476),2,2,151.6,-476
(x:Integer -> (Integer)),Abstract Integer,(-Int 310),3,2,254.411,268
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -9),2,2,141.006,-9
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 96),2,2,142.842,96
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -101),2,2,144.728,-101
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 231),2,2,148.913,231
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(-Int 236),3,2,252.056,194
(x:Integer -> (Integer)),Abstract Integer,(+Int -243),3,2,245.9,-201
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(-Int 90),3,2,245.664,48
(x:Integer -> (Integer)),Abstract Integer,(-Int 47),3,2,244.77,5
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(*Int 159),3,2,243.355,6678
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(+Int -646),3,2,256.406,-604
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(*Int -38),3,2,239.158,-1596
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -297),2,2,145.671,-297
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -238),2,2,145.956,-238
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 67),2,2,142.04,67
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -9),2,2,141.006,-9
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -49),2,2,142.659,-49
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 625),2,2,154.764,625
(x:Integer -> (Integer)),Abstract Integer,(-Int 256),3,2,252.924,214
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -459),2,2,151.63,-459
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -295),2,2,145.651,-295
(x:Integer -> (Integer)),Abstract Integer,(+Int 616),3,2,254.714,658
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -156),2,2,145.607,-156
(x:Integer -> (Integer)),Abstract Integer,(+Int 233),3,2,248.949,275
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 119),2,2,143.957,119
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -153),2,2,145.526,-153
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(+Int -519),3,2,251.762,-477
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 497),2,2,155.126,497
(x:Integer -> (Integer)),Abstract Integer,(*Int -235),3,2,243.034,-9870
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -306),2,2,146.091,-306
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -175),2,2,146.201,-175
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(*Int -8),3,2,237.982,-336
(x:Integer -> (Integer)),Abstract Integer,(*Int -151),3,2,242.505,-6342
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 822),2,2,158.031,822
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 67),2,2,142.04,67
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -520),2,2,151.797,-520
(x:Integer -> (Integer)),Abstract Integer,(+Int 26),3,2,241.236,68
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 343),2,2,152.356,343
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -511),2,2,151.615,-511
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 24),2,2,141.211,24
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(*Int 661),3,2,252.273,27762
(x:Integer -> (Integer)),Abstract Integer,(+Int -69),3,2,243.728,-27
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 180),2,2,147.457,180
(x:Integer -> (Integer)),Abstract Integer,(*Int 108),3,2,240.352,4536
(x:Integer -> (Integer)),Abstract Integer,(*Int -258),3,2,242.818,-10836
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -301),2,2,145.773,-301
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 672),2,2,155.524,672
(x:Integer -> (Integer)),Abstract Integer,(*Int -520),3,2,248.797,-21840
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 545),2,2,154.948,545
(x:Integer -> (Integer)),Abstract Integer,(*Int 579),3,2,251.806,24318
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 32),2,2,141.386,32
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -119),2,2,145.015,-119
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -4),2,2,140.987,-4
(x:Integer -> (Integer)),Abstract Integer,(*Int 76),3,2,239.286,3192
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 385),2,2,153.357,385
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -739),2,2,157.743,-739
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> x),2,2,135.0,42
(x:Integer -> (Integer)),Abstract Integer,(*Int -329),3,2,244.947,-13818
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -305),2,2,146.014,-305
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -301),2,2,145.773,-301
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 129),2,2,144.538,129
