Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then ((\fresh_1:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) (if True then False else True)) else (if False then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),20,5,1932.406,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_18:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) ((\fresh_19:Integer -> False) 48)),8,4,1601.276,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((\fresh_27:Top -> (! False)) "OFghTooDtmkiElgTEMBXanJHRwGvDHvIusopKuqGNeJXaTsvydvaouIEmYrIRvuOhzQpHcYmrZBFIpbeXORUlZjuXijhBYHwlimlttxIPvA") then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),11,5,1658.842,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (! False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if (if True then (if False then True else False) else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1))),18,5,1860.18,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else ((\fresh_40:String -> (+Int 6)) (if False then "RZWhiGtzmjlVTmoGgNYPKYWQWWQOJnVuLlMQtOdyganqEoZMdhtKEVxskAhWfFzzgMaAEgfqBspfbWDfGmnvHRVJdXUGudIKqPippCmkfmvTHpoZ" else "nAhovavJzgTniDCLYJmVBAVOahUW"))),13,5,1750.07,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then (if False then True else True) else (if True then (if (! True) then (if True then False else False) else True) else False)) then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),34,6,2857.226,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((\fresh_58:Integer -> (if True then True else (if True then True else True))) -337) then (if (if True then True else False) then (if (if (if False then True else True) then False else True) then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (if (if (if (if False then True else False) then True else (if True then True else True)) then False else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),55,6,4620.345,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,1645.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (! True) then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (/Int -50)) else (if (if False then (if False then True else (if False then False else True)) else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),26,6,2376.971,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if (if True then False else False) then False else False) then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (! False) then (if False then x else x) else 1)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else ((\fresh_108:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then fresh_108 else 2))) (if (if False then False else False) then (if True then -17 else -956) else 318))),39,6,3275.331,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((if True then (\fresh_112:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else -Int) ((\fresh_113:Integer -> -51) 636)),14,6,1797.972,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_154:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) ((\fresh_155:Top -> False) (|| False))),10,4,1698.633,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,1645.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),14,4,1594.353,2
