Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,-Int,1,1,3679.0,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (if (if False then ((if (if False then (! False) else False) then (\fresh_1:Double -> False) else (if True then (if True then (\fresh_1:Double -> True) else (\fresh_1:Double -> True)) else (\fresh_1:Double -> True))) 233.9994705056144) else True) then (\b:Integer -> (if (if (! False) then True else False) then (if False then -967 else 281) else (string_length "jRzdmefLIfFiHcGeVhqIAzGyOgjaqQOEEylVlCtMddARgBXtfNDSBKMwTlKEHDeuDtMFDlRlAXAWzerPkmvhsZoamJAA"))) else (\b:Integer -> (if False then -309 else -4)))),46,9,5542.009,281
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (\b:Integer -> (if (if (if True then ((\fresh_27:Integer -> True) -43) else (if True then True else (if False then False else True))) then True else (if False then (if False then False else True) else ((\fresh_31:Integer -> False) a))) then (if ((if (if True then False else True) then (\fresh_32:Integer -> False) else (\fresh_32:Integer -> False)) 292) then 88 else b) else -490))),43,8,5300.194,42
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,*Int,1,1,3686.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,-Int,1,1,3679.0,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (if False then (if (if False then (if True then False else (! False)) else (if (! True) then True else False)) then (if ((if (if False then True else False) then ! else !) (if True then True else False)) then (\b:Integer -> -484) else (if True then (\b:Integer -> ((% a) (if True then 594 else 45))) else (if True then (if False then (\b:Integer -> 53) else (\b:Integer -> -358)) else (\b:Integer -> a)))) else (\b:Integer -> (if (if (if True then (! False) else (! True)) then True else True) then -55 else a))) else (if True then (((\fresh_64:Double -> (\fresh_49:Boolean -> (\b:Integer -> -162))) -361.4593078401815) False) else (if (((\fresh_68:Integer -> !) -423) True) then (\b:Integer -> -23) else (\b:Integer -> (if False then a else a)))))),93,9,9047.666,-162
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,3671.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,3671.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,*Int,1,1,3686.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(((if ((if (if True then True else False) then (\fresh_154:Top -> False) else (\fresh_154:Top -> (if True then True else False))) False) then (if (if False then True else False) then (if ((\fresh_180:Integer -> False) ((\fresh_181:Double -> 207) 88.4738181922452)) then (\fresh_153:Boolean -> (\fresh_78:Boolean -> (if False then -Int else -Int))) else (\fresh_153:Boolean -> (\fresh_78:Boolean -> +Int))) else (if (if True then True else False) then (if (if (if False then True else True) then False else False) then (\fresh_153:Boolean -> (\fresh_78:Boolean -> -Int)) else (\fresh_153:Boolean -> (\fresh_78:Boolean -> -Int))) else (\fresh_153:Boolean -> (\fresh_78:Boolean -> +Int)))) else (if ((\fresh_198:Boolean -> (if fresh_198 then True else fresh_198)) False) then (if (! (if True then False else False)) then (\fresh_153:Boolean -> (\fresh_78:Boolean -> *Int)) else (if True then (\fresh_153:Boolean -> (\fresh_78:Boolean -> *Int)) else (\fresh_153:Boolean -> (\fresh_78:Boolean -> -Int)))) else (if True then (\fresh_153:Boolean -> (\fresh_78:Boolean -> *Int)) else (\fresh_153:Boolean -> (if fresh_153 then (\fresh_78:Boolean -> *Int) else (\fresh_78:Boolean -> %)))))) False) ((if False then (\fresh_79:Integer -> (if True then (((\fresh_138:Integer -> !) 604) False) else False)) else (if False then (\fresh_79:Integer -> True) else (if True then (!=Int -403) else (\fresh_79:Integer -> (! True))))) (((\fresh_81:Boolean -> (\fresh_80:Integer -> 154)) ((\fresh_82:Double -> False) ((\fresh_83:Double -> 205.00247085015178) -107.53125985839088))) 554))),139,9,12948.26,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (\b:Integer -> (if (if True then (if True then False else (if False then True else False)) else (((\fresh_215:Boolean -> (\fresh_207:String -> False)) False) "xLzgLubaVDqnbwKjwJGFKcOnINUngrUyLLbqhhcHsrWPLWOrAxnqjOlKXltCPvGLlNzyRHVzrFbhKceHVhurQnqvObCZuoFFInmmnmofUWHeLFNtgzcReUNtmsKxNqWDDEULXcCjCROLXqgPDIhUNteUC")) then (if True then b else (((\fresh_217:Object -> (% a)) -210) 155)) else (if True then b else 15)))),34,9,4899.832,42
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,*Int,1,1,3686.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,3671.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if True then (if True then (if False then (if False then -Int else *Int) else (\a:Integer -> (if True then (\b:Integer -> a) else (\b:Integer -> -240)))) else +Int) else -Int),19,7,4080.98,42
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,3671.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if False then (((if False then (\fresh_226:Double -> (\fresh_225:Boolean -> (if fresh_225 then -Int else %))) else (\fresh_226:Double -> (\fresh_225:Boolean -> *Int))) -103.94351840833384) False) else (if False then (\a:Integer -> ((if (if True then (if False then (if True then True else True) else False) else True) then (\fresh_308:Top -> (if True then (\b:Integer -> a) else (\b:Integer -> b))) else (\fresh_308:Top -> (if (if False then False else True) then (% 251) else (\b:Integer -> -346)))) "zSvcHICaJJRiNyzIybjulZFJNSmToSTgEavzgmbEvrBDjgsqIcDxzXEXEGvPVsHRlvcwBrYREeCqHLjOWeZeZCastIarMQbekhFlRbVmLfaWY")) else *Int)),52,9,6053.397,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((if True then (if True then (if ((\fresh_332:Integer -> (if (if False then False else True) then True else True)) ((\fresh_333:Top -> 200) -320.82629845300244)) then (if True then (\fresh_316:Boolean -> (if False then /Int else *Int)) else (\fresh_316:Boolean -> (if True then +Int else *Int))) else (if True then (\fresh_316:Boolean -> -Int) else (\fresh_316:Boolean -> /Int))) else (if True then (if True then (\fresh_316:Boolean -> *Int) else (\fresh_316:Boolean -> (if True then % else +Int))) else ((\fresh_358:String -> (\fresh_316:Boolean -> +Int)) "NDWNuzQpOHNqWWERTzOIClOZZjxZXZUCMxeaQHJYRjTBbDDGxVJKwCFULLsVBbSRcXlZHSfxftyquLLgHKabeNWPqkJ"))) else ((\fresh_360:Integer -> (if (if False then True else False) then (\fresh_316:Boolean -> /Int) else (\fresh_316:Boolean -> %))) 33)) (if ((if (if True then True else True) then ((\fresh_323:Boolean -> (\fresh_317:String -> (if fresh_323 then fresh_323 else fresh_323))) False) else (if False then ((\fresh_326:Integer -> (\fresh_317:String -> False)) -103) else (\fresh_317:String -> False))) "qdImxmZMFPdoeDfamhQdQKMqiCwzikIzHuTNJCDHnvFYmoUpmTIHgclAGlwqZADUjWpwSNZmlJKyRgQnQwtOXkzIOfcbBOblRpIefsZuJwKvitLQtLvOVPIfDbOeVKb") then (if ((\fresh_327:Integer -> True) (if (! (if False then False else (! True))) then -149 else -526)) then False else True) else True)),108,9,10232.939,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if (((if True then ((\fresh_443:Integer -> (\fresh_392:Double -> (>=Int fresh_443))) (if False then 569 else 29)) else (if False then (\fresh_392:Double -> (\fresh_377:Integer -> False)) else (\fresh_392:Double -> (\fresh_377:Integer -> True)))) -320.42942567205466) ((if ((\fresh_387:Object -> True) <=) then (if True then (\fresh_378:Boolean -> 296) else (\fresh_378:Boolean -> -66)) else ((\fresh_390:Boolean -> (\fresh_378:Boolean -> 169)) (if (if (! False) then False else True) then False else False))) ((if True then (\fresh_379:Top -> (if True then (if False then False else False) else True)) else (\fresh_379:Top -> False)) (if (if False then (if True then False else False) else True) then -724.0791742200197 else 102)))) then (((\fresh_461:Integer -> ((\fresh_467:Boolean -> (\fresh_451:Boolean -> *Int)) True)) (if False then ((\fresh_462:Boolean -> (if False then -277 else -762)) False) else 672)) (((\fresh_460:Top -> !) -55) ((if True then ! else !) True))) else (if False then ((if False then ((\fresh_471:Boolean -> (\fresh_470:Integer -> *Int)) (if (if True then False else True) then (if False then False else False) else False)) else ((\fresh_481:Integer -> (\fresh_470:Integer -> -Int)) -112)) -304) else -Int)),127,9,11895.8,0
