Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
String,String,"SpejCexnzbSSCqeuoMcKeFzmpCquTiwQBUmBavFPjUKWipsumPUhehoHNlkM",1,1,860.125,60
String,String,(if False then "COnuYckSvlzKcYgPrJEOAeRBTUVmkmkQDAexUCbjfjXnHFvIrFSfHAiGiHTikvVdVschKFmjTLAbaSnjBctBGoRogIDWcEqywFtBRiFtQixZCMTbhBXOjkopxUmQxbuolyUOywSAUPtFWfGejZCBmLRIacQZuuAPbKTPdGLKcSRlouNMMVAyPRXThqlnRoDUQIwtNxdqPIwKCbYHq" else (if (if True then False else False) then (if True then "dSaDGL" else "ARxMfkdlZPtEaYosLBiXRZUzLfqUdtWtQJCZeWWTQgfLwvpWGNthpTsmhYNXDQtzNUGokuGpzWEiPZWQRDkrMehHDIigKThmWYvGfHJqqusUHKLsjdvMHxVNxmYYKGjCZWGlSTenGMFXyKacIgiXLfLvCHwfVtiiPlJKaJmXriThVMMmXDSWodZ") else (if False then "YEZrxgZNgPfUxdDzWwfUWyVmpiQPzFGWsXlfrHjSllHxFcCFQkrvMXAcgLxhzVhGHrUrfMRztgNW" else "XkPVwYWHWfDJYuqhhCWahcMIWKBNQafOvgYrTRHwQESEfAkARNoTaJpInFlXhnaTeTQmrzPeKImOiUmCdTyFgZQFTPmRsMlJBaUgxNMFwggaMZCFKatqneNnbNHGxw"))),16,4,1596.047,126
String,String,(((\fresh_21:Boolean -> (\fresh_2:Integer -> (if False then "i" else "AfbYJqidCviNILVYNJuAhKVXKnnnBCuPLXkNhHKXVrZUPVBSxiiaVsHMMnfuzHUPNmNYhiFNkBuILpWunWdUHjxSAvaQpbzEPTDlXtLQEpKjMaqHz"))) ((\fresh_22:Integer -> True) 55)) (if (if (if True then True else False) then False else (! True)) then 85 else 333)),24,6,2266.708,113
String,String,((if False then (\fresh_35:Boolean -> "CbprJHaSzBGFsKGBTBVlXwvNJGgxZHYMHPVMfQxEDeHiADlozooUMLlymXXzwUgqLAN") else (\fresh_35:Boolean -> "ZLpEkPrwtPfFdpClYQeYXgOwujFpjoMlBXErDCPISWixvQalsasOCMwnTpGRtykpOrKZechLqWFrSMYyMyxHDRijceHewiDXGpgmDNAn")) False),8,4,1046.7,104
String,String,(if ((\fresh_38:Boolean -> False) (if False then (! True) else False)) then ((\fresh_40:Boolean -> "BEonKXPwJVURfezCGLCVSOQZa") False) else (if ((if True then (<Int 65) else (\fresh_43:Integer -> True)) -322) then "Ff" else "STxpIcxBxY")),26,6,2379.856,10
String,String,(if (! False) then ((if False then (\fresh_52:Integer -> "eBpBbuQDuqyWACFtNeTMrLGjHKUjPBJwSRmaCFHHfIVurawkYYAJHFMRDQcTfSSKQzCUZlMPVjKoQjjTjsRKocjDzSakgokZyiMsdAsVFTfPasCTmhmftXbalPZeqmSMdluvuocTjVnuezxdW") else (\fresh_52:Integer -> "HwDVdBfrHzpmvWNLInFXpZiabhZceuYbO")) (if True then 408 else 72)) else "iaORstuyBHTYwuKEJKgcFjHqNcOWHEaEaMtpqbHetWqWIbxIoVofAhzLKRCgiOTDqJUdAhRPXsQJqmwagCUQjQTZpbDCEuaarJudkdgmluMONGtNzHWFhiREqcZSnF"),16,5,1587.692,33
String,String,(if (if ((\fresh_53:Integer -> False) ((\fresh_54:Boolean -> 354) (if True then True else True))) then (if True then (if False then (if False then True else True) else False) else ((\fresh_55:Boolean -> fresh_55) False)) else (if (! True) then True else True)) then "XOKENLUdqTzcSixGwMnJPRwCelSCYxnohhxvrqbQnpdFYvJAAKcUDWzcCKDSMNaLGyNEeggaCqfucfVjCtwpHJfduOJBwMZaewMEhzNJiZRAYKiabTGsvoTwBfNhKyLfJCfSnCUOhwLHsEgoptAxrWqTnNSZxUhgXANKQsvWmBQafDadwlWcEClElQljOiGOpHEevmbGS" else ((\fresh_60:Double -> (if (! False) then "DHTikYxNDmpOkXfuLJySNIT" else "thkIwbvoVm")) 221.04972049063375)),41,6,3713.656,201
String,String,"tTlvCocJUoJiKRVqnyEnlelIaBcAajCFPKZZLvbAPWMfPjvEyEXT",1,1,857.579,52
String,String,"vypMrEIOHqwXkQhpDOiFKyvRGMeVOauPRumaePaMwVLofwxLiUYyagqFWjJrWqqzlQyWsZPdUTNudgPTgZmYuQxBnhvei",1,1,870.793,93
String,String,"KUGwhYfHjdTwGfTvOelrqWEkNuEkefOmmKsOqDOkMOgnqIponfJbMpfbKbkkyPBiLxmrKinXrQGbDdvwyHoSdigi",1,1,869.293,88
