Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if False then True else True),4,2,338.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,(! (! False)),5,3,482.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if False then True else False),4,2,331.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(! False),3,2,323.0,1
Boolean,Boolean,(! (! (if False then False else False))),8,4,725.0,0
Boolean,Boolean,((\fresh_8:Integer -> False) 323),4,3,404.533,0
Boolean,Boolean,(if False then (if True then True else True) else (! True)),9,3,764.0,0
Boolean,Boolean,((\fresh_11:String -> False) "UeJEyeBptjuPwEmCgFKSIrGBdbJdSFLGFywlAdGxrZkw"),4,3,404.357,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if (if True then True else True) then (if False then False else True) else True),10,3,845.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,((\fresh_12:Integer -> True) (if True then 567 else 28)),7,3,640.373,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,(if False then (if (! True) then True else False) else True),9,4,751.0,1
Boolean,Boolean,(if True then False else True),4,2,335.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,((if True then (\fresh_21:Integer -> True) else (\fresh_21:Integer -> False)) 170),8,4,682.774,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if True then True else True),4,2,372.0,1
Boolean,Boolean,(if (if False then True else True) then True else True),7,3,581.0,1
Boolean,Boolean,((\fresh_25:Integer -> (if True then True else False)) 52),7,4,580.187,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,(if True then True else False),4,2,336.0,1
Boolean,Boolean,(if ((\fresh_26:Integer -> False) -855) then False else True),7,4,598.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,(if (if (! False) then False else (if False then True else False)) then (! True) else True),14,4,1222.0,1
Boolean,Boolean,(if False then False else False),4,2,378.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,((\fresh_31:String -> False) "HfHO"),4,3,404.357,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,((\fresh_39:Integer -> (if True then True else True)) (if True then -415 else 94)),10,4,890.263,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if (! False) then True else False),6,3,497.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,(if False then True else (if True then (if True then False else True) else False)),10,4,846.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,((if (if False then True else False) then ! else !) (if True then False else True)),12,4,1028.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,((&& False) True),5,3,433.0,0
Boolean,Boolean,False,1,1,200.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,(if (if True then True else False) then False else False),7,3,576.0,0
Boolean,Boolean,(! False),3,2,323.0,1
Boolean,Boolean,(if False then False else False),4,2,378.0,0
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,True,1,1,199.0,1
Boolean,Boolean,False,1,1,200.0,0
