Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((if True then (\fresh_1:Object -> (\x:Integer -> (if ((if False then ! else !) False) then 1 else 1))) else (if (if ((\fresh_17:Boolean -> fresh_17) False) then True else ((\fresh_18:Integer -> True) -420)) then (\fresh_1:Object -> (if True then (/Int 62) else (\x:Integer -> 1))) else (if False then (\fresh_1:Object -> (\x:Integer -> 1)) else (if (if False then False else False) then (\fresh_1:Object -> (+Int -522)) else (\fresh_1:Object -> (\x:Integer -> 1)))))) 22.420821712593675),51,8,8014.522,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (if True then (if False then (if False then ((if False then (\fresh_197:Double -> (\x:Integer -> x)) else (\fresh_197:Double -> (\x:Integer -> x))) ((if False then (\fresh_198:Boolean -> 196.79741205654554) else (\fresh_198:Boolean -> 623.8511577726501)) (if (if False then True else True) then True else False))) else (if (if True then True else ((\fresh_209:Double -> False) 151.53499020707167)) then (\x:Integer -> x) else (\x:Integer -> (if (! False) then 1 else x)))) else ((\fresh_212:Boolean -> (\x:Integer -> 1)) False)) else ((if (if (if False then True else (! True)) then True else (! False)) then (\fresh_231:Object -> (/Int (if (if True then False else False) then -205 else -59))) else (if False then (\fresh_231:Object -> (\x:Integer -> x)) else (\fresh_231:Object -> (/Int -43)))) 16)) else (if True then (if True then (\x:Integer -> 1) else (if (if True then False else (if (if True then True else False) then False else (! True))) then (if (! (if False then True else False)) then (+Int -132) else (\x:Integer -> 1)) else (if True then (\x:Integer -> (if True then x else x)) else (\x:Integer -> x)))) else (if False then ((\fresh_344:Boolean -> (\x:Integer -> x)) True) else (if True then (\x:Integer -> 1) else (if (if True then False else (if True then False else False)) then (\x:Integer -> 1) else (if (if (if True then True else True) then False else False) then (\x:Integer -> x) else (-Int 92))))))),160,9,14444.291,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if (if True then ((if True then (\fresh_364:Integer -> False) else (\fresh_364:Integer -> True)) (if (if (if True then False else True) then True else True) then 514 else 111)) else ((\fresh_375:Integer -> False) ((\fresh_376:Boolean -> -516) False))) then (if ((if True then (\fresh_384:Integer -> False) else (\fresh_384:Integer -> True)) (if False then (if False then -344 else -416) else 111)) then False else False) else ((\fresh_389:Integer -> (! (! (if False then False else True)))) 159)) then (if (! False) then ((if ((\fresh_394:Boolean -> (if False then True else fresh_394)) False) then (\fresh_393:Object -> (\x:Integer -> 1)) else (\fresh_393:Object -> (if False then (\x:Integer -> x) else (\x:Integer -> (if False then x else 1))))) 41) else ((\fresh_495:Integer -> (if True then (\x:Integer -> fresh_495) else (if True then (if (if True then True else False) then (\x:Integer -> x) else (*Int -1361)) else (\x:Integer -> fresh_495)))) ((if (if True then False else False) then (\fresh_496:Boolean -> -454) else (\fresh_496:Boolean -> 486)) (if True then False else False)))) else (if False then (\x:Integer -> x) else (if (! False) then (if True then (if False then ((\fresh_507:Double -> (/Int -327)) (if False then 70.1075378502466 else 24.5036836752215)) else (\x:Integer -> 1)) else (if (if True then False else True) then (\x:Integer -> 1) else (-Int (if (if True then False else True) then -33 else 505)))) else (if ((<=Int (if True then -271 else 193)) 242) then (if ((\fresh_529:Top -> True) -755) then (*Int ((\fresh_531:Boolean -> 204) False)) else (+Int (if False then 169 else -300))) else (if False then (\x:Integer -> 1) else (/Int 139)))))),189,9,16901.067,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,8017.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(((if True then (\fresh_548:Boolean -> (\fresh_542:Integer -> (\x:Integer -> 1))) else (if (! False) then (\fresh_548:Boolean -> -Int) else (\fresh_548:Boolean -> -Int))) (if (if ((\fresh_549:Boolean -> (if fresh_549 then True else False)) (if False then (if True then False else True) else False)) then True else (if False then True else ((if True then (\fresh_550:Double -> True) else (\fresh_550:Double -> False)) 6.468079992312165))) then False else (((\fresh_554:Double -> (>=Int 328)) (if (if True then False else True) then -79.18784358605242 else 357.1492326750051)) (if True then ((\fresh_553:Integer -> fresh_553) -630) else 59)))) (if False then -187 else (if False then 362 else (if (if False then True else True) then (if True then -14 else ((\fresh_546:Boolean -> -204) ((\fresh_547:Top -> True) "npvIaXJDEApNFJFmsNkvKFJsDqXPpmNIAvvgTvYUkdcmWtIZXmRVOap"))) else (if True then -301 else 88))))),89,9,9858.833,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then (if ((if (! (! False)) then (if True then (<=Int -326) else (\fresh_607:Integer -> (! True))) else (if True then (\fresh_607:Integer -> (if True then True else False)) else (\fresh_607:Integer -> True))) ((if False then (\fresh_608:Integer -> -389) else (\fresh_608:Integer -> ((\fresh_624:Integer -> fresh_624) (if False then 337 else 298)))) ((if False then (if (if False then False else False) then (\fresh_609:Integer -> 89) else (\fresh_609:Integer -> fresh_609)) else (\fresh_609:Integer -> fresh_609)) -60))) then ((if (! True) then (\fresh_634:Boolean -> (\x:Integer -> 1)) else (\fresh_634:Boolean -> (\x:Integer -> x))) True) else (if ((if (if (if True then False else True) then False else (! False)) then (if False then (\fresh_677:Object -> False) else (if False then (\fresh_677:Object -> False) else (\fresh_677:Object -> True))) else (\fresh_677:Object -> False)) (if (if False then True else False) then ! else 105)) then ((\fresh_727:Boolean -> (\x:Integer -> 1)) (if False then False else True)) else (if True then (-Int -210) else (if True then (\x:Integer -> x) else (\x:Integer -> 1))))) else (if (! False) then ((if True then (if (! False) then (\fresh_763:String -> (if False then (% -507) else (\x:Integer -> 1))) else (\fresh_763:String -> (\x:Integer -> x))) else (if True then (\fresh_763:String -> (\x:Integer -> (if False then x else x))) else (\fresh_763:String -> (if False then (+Int -41) else (\x:Integer -> x))))) (((\fresh_765:Boolean -> (if True then (\fresh_764:Boolean -> "rrXwBX") else (\fresh_764:Boolean -> "jQGrFVYGJnnYhSzPJ"))) True) (if True then True else True))) else (if (if (if False then False else False) then True else (if False then (if ((\fresh_825:Object -> False) &&) then (if False then False else True) else False) else True)) then (\x:Integer -> x) else ((\fresh_826:Integer -> (\x:Integer -> 1)) 258)))),197,9,17429.042,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if True then ((\fresh_827:Integer -> (if (if True then False else (! False)) then 1 else 1)) 39) else 1)),16,8,7668.629,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (if False then (if ((\fresh_832:Boolean -> False) (if True then (if (if False then True else True) then True else True) else False)) then (\x:Integer -> x) else (if (if False then (if True then False else (if True then True else True)) else True) then (if True then (*Int 104) else ((\fresh_838:Boolean -> (\x:Integer -> x)) (! False))) else ((\fresh_840:Top -> (\x:Integer -> x)) -292))) else ((if True then (if False then (\fresh_842:Boolean -> (if fresh_842 then (\x:Integer -> x) else (\x:Integer -> x))) else (\fresh_842:Boolean -> (\x:Integer -> (if fresh_842 then 1 else 1)))) else (if True then (\fresh_842:Boolean -> (-Int (if fresh_842 then 104 else -45))) else (\fresh_842:Boolean -> (\x:Integer -> (if fresh_842 then 1 else x))))) (if True then False else ((\fresh_843:Top -> (if False then True else False)) 73)))) else (\x:Integer -> (if (if (if (if (if True then True else (if True then True else True)) then True else True) then (if False then True else (if False then False else True)) else (if (if False then False else False) then True else False)) then (! True) else True) then (((\fresh_878:Integer -> (\fresh_869:Top -> 1)) x) "atXomiBKEKHgGUEitdiGGVGJJphCTSWHEQGOXcQrOTfoglBhfNSrDxXfAqIZAQSpGPwERAeMSMRPDcnOOtnKzmqYElkBUiDkapPHRhdIRbmwjvFjWzeMgRnrxxMoUlZuenATAAJuCycD") else (if False then ((if True then string_length else string_length) ((\fresh_893:Boolean -> "pWg") (! True))) else (if ((\fresh_895:Boolean -> False) False) then 1 else (if (if False then True else True) then x else x)))))),156,9,14262.188,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(((if ((\fresh_909:Object -> (if (if True then False else True) then False else False)) True) then (\fresh_897:Boolean -> (\fresh_896:Object -> (\x:Integer -> 1))) else (if (if True then False else ((\fresh_1062:Double -> (if False then False else True)) -303.23928803031885)) then (\fresh_897:Boolean -> (\fresh_896:Object -> (\x:Integer -> (if fresh_897 then 1 else 1)))) else (\fresh_897:Boolean -> (\fresh_896:Object -> (\x:Integer -> (if False then x else 1)))))) (if False then (((\fresh_899:Boolean -> (!=Int 124)) (if False then True else False)) -4) else (if (if False then False else (if True then False else (if True then False else True))) then (if (! True) then (if True then True else False) else (! False)) else (if True then (if True then True else False) else True)))) 381),85,9,9470.384,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if False then ((((\fresh_1239:Boolean -> (\fresh_1228:Integer -> (\fresh_1227:Top -> (\x:Integer -> fresh_1228)))) ((if False then (!=Int 574) else (\fresh_1240:Integer -> (! True))) 1041)) ((if (if True then False else (if False then False else False)) then (\fresh_1229:Boolean -> 79) else (\fresh_1229:Boolean -> (if False then 210 else -524))) ((\fresh_1230:Boolean -> fresh_1230) True))) +) else (\x:Integer -> 1)),44,9,8022.717,1
