Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> (Integer)),Abstract Integer,(if ((\fresh_1:Boolean -> (if False then (! fresh_1) else True)) False) then (\x:Integer -> 461) else ((\fresh_7:Object -> (\x:Integer -> -233)) 386.4509566350113)),17,6,1938.434,461
(x:Integer -> (Integer)),Abstract Integer,((\fresh_16:Boolean -> (\x:Integer -> x)) (if ((\fresh_17:Boolean -> fresh_17) (if False then False else False)) then (! False) else (! True))),18,5,2015.0,42
(x:Integer -> (Integer)),Abstract Integer,(if False then (\x:Integer -> 91) else ((if False then ((\fresh_40:Boolean -> /Int) True) else -Int) (if True then 499 else -273))),16,6,1830.259,457
(x:Integer -> (Integer)),Abstract Integer,(if (if (! False) then False else False) then (\x:Integer -> -71) else (+Int ((if False then (\fresh_43:Boolean -> 132) else (\fresh_43:Boolean -> 54)) False))),19,6,1964.54,96
(x:Integer -> (Integer)),Abstract Integer,(if (if False then (if True then (if False then True else True) else False) else (if (! False) then (! (if True then True else False)) else False)) then (\x:Integer -> (if False then -239 else 131)) else (+Int 57)),29,6,2685.824,99
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> (if False then (if (if False then (if True then True else True) else False) then -136 else x) else x)),14,6,1779.712,42
(x:Integer -> (Integer)),Abstract Integer,((\fresh_65:Boolean -> (\x:Integer -> -249)) False),5,4,1494.257,-249
(x:Integer -> (Integer)),Abstract Integer,(if True then (\x:Integer -> 90) else (if True then (\x:Integer -> x) else (\x:Integer -> x))),10,4,1465.531,90
(x:Integer -> (Integer)),Abstract Integer,((if False then (\fresh_80:Object -> (\x:Integer -> -349)) else (\fresh_80:Object -> (if True then (\x:Integer -> -275) else (\x:Integer -> x)))) -414),14,6,1722.451,-275
(x:Integer -> (Integer)),Abstract Integer,(if True then ((\fresh_88:Boolean -> (if fresh_88 then (\x:Integer -> -764) else (\x:Integer -> -346))) ((\fresh_89:Integer -> False) -57)) else (if (if False then False else False) then (\x:Integer -> (if False then -341 else x)) else (\x:Integer -> -53))),26,6,2420.888,-346
(x:Integer -> (Integer)),Abstract Integer,((\fresh_106:Top -> (-Int ((-Int -780) 770))) False),10,6,1766.763,-1592
