Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,*Int,1,1,712.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if True then ((if (if True then False else True) then (\fresh_1:Boolean -> +Int) else (\fresh_1:Boolean -> +Int)) False) else (if (if (if True then True else (if True then False else False)) then True else ((\fresh_5:Object -> True) "JZBCKaTbthkckTTDtBQkfsMIGVLvRYoc")) then *Int else (\a:Integer -> (% -23)))),32,6,2906.682,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,723.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (\b:Integer -> 290)),3,3,753.596,290
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((if True then (\fresh_7:Integer -> *Int) else (\fresh_7:Integer -> *Int)) ((\fresh_8:Boolean -> -428) False)),11,4,1163.86,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if True then *Int else /Int),4,2,778.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if True then -Int else ((\fresh_25:Object -> (\a:Integer -> (\b:Integer -> a))) "hOuAhDOLYoEfdyypnCvjWBLchdKLXWUGgUZIOPkSPVKrIsHRvjWwZdZDSxFNFktMuvVJBxOBpRjLQPHPkMsJzEJqPGBerVfiIPGDiefcfY")),9,6,1064.26,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,723.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,723.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((\fresh_35:Top -> +Int) "PZmibOnCFKCIxPYQnDKHsEhsHJssGvM"),4,3,791.875,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,*Int,1,1,712.0,1764
