Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> (Integer)),Abstract Integer,(if (! True) then (\x:Integer -> -25) else (\x:Integer -> 470)),8,3,883.463,470
(x:Integer -> (Integer)),Abstract Integer,((\fresh_9:Boolean -> (\x:Integer -> -274)) (if (! (! False)) then True else True)),12,5,1259.685,-274
(x:Integer -> (Integer)),Abstract Integer,(if False then (\x:Integer -> (if False then x else x)) else (\x:Integer -> (if False then 244 else x))),12,4,1077.786,42
(x:Integer -> (Integer)),Abstract Integer,(if (! (! False)) then (\x:Integer -> x) else (if True then (\x:Integer -> x) else (\x:Integer -> x))),14,4,1228.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 287),2,2,822.506,287
(x:Integer -> (Integer)),Abstract Integer,(if (if (if False then True else (if True then True else True)) then (if True then False else True) else (if False then False else True)) then (\x:Integer -> x) else (\x:Integer -> (if False then -296 else x))),24,5,2062.524,42
(x:Integer -> (Integer)),Abstract Integer,(if ((\fresh_43:Integer -> (if True then True else False)) 125) then (\x:Integer -> x) else (if (! (if True then True else False)) then (\x:Integer -> -816) else (if False then (\x:Integer -> 34) else (\x:Integer -> 519)))),25,5,2121.483,42
(x:Integer -> (Integer)),Abstract Integer,((\fresh_55:Boolean -> (\x:Integer -> x)) False),5,4,835.0,42
(x:Integer -> (Integer)),Abstract Integer,(if True then (\x:Integer -> 306) else (if ((And True) False) then (\x:Integer -> 80) else (\x:Integer -> -634))),14,5,1256.366,306
(x:Integer -> (Integer)),Abstract Integer,(-Int 505),3,2,867.359,463
(x:Integer -> (Integer)),Abstract Integer,(if True then (\x:Integer -> -57) else (if False then (\x:Integer -> x) else (\x:Integer -> -69))),10,4,948.432,-57
(x:Integer -> (Integer)),Abstract Integer,((\fresh_67:Object -> (\x:Integer -> x)) True),5,4,839.0,42
(x:Integer -> (Integer)),Abstract Integer,(if False then (\x:Integer -> x) else (*Int 463)),7,3,823.361,19446
(x:Integer -> (Integer)),Abstract Integer,(if False then (-Int 70) else (\x:Integer -> x)),7,3,818.76,42
(x:Integer -> (Integer)),Abstract Integer,((\fresh_85:Boolean -> (-Int (if True then 242 else -245))) False),9,5,1058.915,200
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -258),2,2,816.32,-258
(x:Integer -> (Integer)),Abstract Integer,(if False then (\x:Integer -> (string_length "usRjWGUwHaKIiPKhPXFZlUdPwMrXcZOhbYP")) else (\x:Integer -> x)),8,4,874.062,42
(x:Integer -> (Integer)),Abstract Integer,((\fresh_90:Boolean -> (\x:Integer -> x)) False),5,4,835.0,42
(x:Integer -> (Integer)),Abstract Integer,((\fresh_106:Integer -> (\x:Integer -> -242)) (((if True then +Int else +Int) -33) 237)),12,5,1257.828,-242
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> 354),2,2,822.556,354
(x:Integer -> (Integer)),Abstract Integer,(if True then (\x:Integer -> x) else (\x:Integer -> (if True then x else x))),9,4,882.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> (if True then x else x)),5,3,797.0,42
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -660),2,2,826.847,-660
(x:Integer -> (Integer)),Abstract Integer,(if True then (\x:Integer -> (if True then -147 else x)) else (*Int 306)),10,4,976.904,-147
(x:Integer -> (Integer)),Abstract Integer,(+Int 618),3,2,864.818,660
(x:Integer -> (Integer)),Abstract Integer,(\x:Integer -> -606),2,2,825.485,-606
(x:Integer -> (Integer)),Abstract Integer,((\fresh_154:Double -> (\x:Integer -> -502)) 292.14155662731156),5,4,897.228,-502
(x:Integer -> (Integer)),Abstract Integer,(if (if (if False then True else True) then (if True then False else True) else False) then (\x:Integer -> -223) else (if False then (\x:Integer -> 9) else (\x:Integer -> -487))),19,4,1648.686,-487
