Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (if True then (\x:Integer -> 1) else (\x:Integer -> (if True then x else x))) else (((\fresh_24:Boolean -> %) (! False)) (if False then 95 else -468))),22,5,2182.89,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if True then (\x:Integer -> (if True then (if False then 1 else 1) else x)) else (\x:Integer -> x)),12,5,1598.72,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> 1),2,2,1576.0,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if (if (if False then True else True) then False else False) then (\x:Integer -> ((\fresh_26:Boolean -> (if True then 1 else x)) (if True then True else False))) else ((\fresh_37:(fresh_36:Integer -> (Double)) -> (\x:Integer -> (if False then x else 1))) (if False then (if False then (\fresh_36:Integer -> 164.45979159852874) else (\fresh_36:Integer -> 68.03097458203814)) else (\fresh_36:Integer -> -7.810682032217968)))),36,6,3071.413,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(if ((\fresh_38:Double -> (if False then False else True)) -113.59543394538727) then (\x:Integer -> 1) else (if (! True) then (if False then (\x:Integer -> x) else (\x:Integer -> x)) else (if False then (if False then (\x:Integer -> x) else (\x:Integer -> x)) else (\x:Integer -> 1)))),30,6,2606.995,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(((\fresh_81:Boolean -> (\fresh_69:Integer -> (\x:Integer -> 1))) True) ((if (if (if True then False else True) then True else False) then (\fresh_70:Object -> -617) else (\fresh_70:Object -> -42)) True)),21,6,2115.354,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,(\x:Integer -> (if False then x else (if True then ((\fresh_85:Boolean -> 1) True) else 1))),11,6,1621.354,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_86:Integer -> (\x:Integer -> (if (if True then False else True) then 1 else 1))) -348),11,6,1674.275,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((\fresh_90:Object -> (\x:Integer -> 1)) -177),5,4,1528.546,1
(x:Integer -> ({ x:Integer where ((>[??] x) 0) })),Refined Abstract Integer,((if False then /Int else (\fresh_91:Integer -> (\x:Integer -> 1))) -408),8,5,1574.172,1
