Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (if False then (\b:Integer -> (if True then b else a)) else (\b:Integer -> -510))),10,5,1441.033,-510
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((if (if (if (! True) then True else False) then True else True) then (if ((\fresh_23:Boolean -> fresh_23) True) then (\fresh_17:Boolean -> *Int) else (\fresh_17:Boolean -> *Int)) else (if True then (\fresh_17:Boolean -> (if True then +Int else -Int)) else (\fresh_17:Boolean -> +Int))) (if True then True else False)),33,6,3040.0,1764
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (\b:Integer -> ((\fresh_40:Boolean -> -389) (if ((\fresh_41:Object -> True) -553) then False else False)))),12,7,1620.598,-389
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((\fresh_51:Integer -> -Int) ((\fresh_52:Integer -> (if (if False then True else False) then 165 else -520)) 108)),13,6,1644.133,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> ((\fresh_53:Boolean -> (if False then (\b:Integer -> b) else (\b:Integer -> b))) ((\fresh_54:Double -> True) -68.60036750579317))),13,6,1618.145,42
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((if True then (if (if True then (if True then False else True) else (if True then False else False)) then (if True then (\fresh_62:Integer -> (if False then -Int else *Int)) else (\fresh_62:Integer -> *Int)) else (\fresh_62:Integer -> -Int)) else (\fresh_62:Integer -> %)) (if True then (if True then -531 else -274) else -243)),34,7,3141.026,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,+Int,1,1,1204.0,84
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((\fresh_82:Double -> (\a:Integer -> (\b:Integer -> a))) ((if False then (\fresh_83:Boolean -> (if False then -77.24827984494647 else -92.82395228038085)) else (\fresh_83:Boolean -> ((\fresh_86:Integer -> -288.26897041799475) -227))) (if True then False else True))),22,7,2245.09,42
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,-Int,1,1,1209.0,0
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> ((\fresh_88:Boolean -> ((if (if False then fresh_88 else fresh_88) then *Int else -Int) -841)) True)),13,7,1659.519,-35322
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(\a:Integer -> (\b:Integer -> 134)),3,3,1208.512,134
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,((\fresh_92:Integer -> (\a:Integer -> (\b:Integer -> -302))) ((if True then (\fresh_93:Boolean -> (if fresh_93 then -111 else -139)) else (\fresh_93:Boolean -> 325)) (if (if (if True then False else True) then False else True) then True else ((!=Int 19) 501)))),29,6,2853.579,-302
(a:Integer -> ((b:Integer -> (Integer)))),Refined Double Abstract Integer,(if (if False then False else ((\fresh_114:Object -> False) >Int)) then -Int else +Int),10,5,1440.0,84
